t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),max-radial-velocity-mean(um/min),max-radial-velocity-std(um/min),max-radial-velocity-list(um/min),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min),speed-mean(um/min),speed-std(um/min),speed-list(um/min)
25.67,62.05,45.175068811295276,"[13, 41, 27, 68, 23, 27, 20, 43, 26, 31, 38, 150, 113, 107, 70, 170, 75, 41, 108, 50]",150.98242592117248,59.17496196211316,"[70.09740658316498, 181.33346221502993, 117.57553086587173, 155.33851516435942, 98.91874913105067, 98.12984902897819, 82.77269153249057, 174.53418313385072, 87.30191734210936, 105.03390581050121, 130.71995212600385, 218.81191903526133, 176.05971580943688, 271.85180761551953, 154.2416283224179, 208.86467491752896, 155.3567037195178, 123.8479781881462, 289.5114709068656, 119.34645697534447]",74910.00308395164,62486.11734793911,"[12375.747501723881, 89524.77774251635, 32735.87077402746, 70538.1097368244, 22841.621961320052, 27540.76593780241, 15454.846399785525, 66230.35593750523, 22081.205142500065, 33193.924581769716, 48596.01533469536, 164255.23970182228, 91706.05829049104, 203653.38417822492, 68624.60622072693, 132882.21295976368, 66734.43844124547, 45797.20461530588, 242461.88282393047, 40971.79339705207]",0.07603467824079477,0.012781605218870671,"[0.09494520638724974, 0.092320599253438, 0.08137896870584478, 0.09475916023030012, 0.07714607691790817, 0.07616179097219306, 0.07189828383928645, 0.08945535378653047, 0.04874513034866781, 0.08850496998289203, 0.08389423210824777, 0.07247069390552464, 0.07381658407076233, 0.058161012801356285, 0.06260509935560685, 0.06127898680506949, 0.07627223066988731, 0.08702202052143229, 0.06599232680640123, 0.06386483734729627]",0.021682503100424456,0.02090231106993306,"[-0.022431340242140663, 0.034795843435141145, 0.027682854781045024, 0.04373545736473521, 0.018452093293830723, 0.012605570870407753, 0.014580483664023553, -0.01327113879005424, 0.03978957185105, 0.0107690705617986, 0.063364409584455, 0.030019596470219654, 0.021386976298944056, 0.006663910962372283, 0.020790278442352882, 0.020986341305852214, 0.05488412658246918, -0.009638509076131752, 0.024029454737320263, 0.03445500991079826]",0.1533236676915365,0.03374645927513973,"[0.19228357957782652, 0.131466963414768, 0.19236479337229667, 0.13797175831556113, 0.2064939364881962, 0.16295681857580063, 0.1522577086636351, 0.2133026823241602, 0.19325132487710553, 0.17967304096179132, 0.1634687162080461, 0.11517497853783405, 0.10794431944032677, 0.11489180044173919, 0.1422595714914837, 0.10519876560849581, 0.14882538934209316, 0.1662802835266613, 0.10797592176105414, 0.13243100090185417]"
25.83,64.8,46.77448697291022,"[15, 41, 29, 75, 27, 26, 22, 44, 28, 34, 39, 157, 118, 108, 73, 176, 80, 41, 113, 50]",152.156680180636,56.09644575741903,"[67.9497537569344, 167.9859521704545, 124.67931953892715, 155.77821188326715, 194.813035134774, 98.08367373793567, 83.22721660849953, 114.3746443874845, 95.6166074946128, 108.98604783191108, 130.55761285380342, 213.8727187025822, 178.59717068188505, 247.98392436131417, 156.4211709227204, 213.1849891210664, 157.76072018011357, 124.17153344470223, 290.10304547971094, 118.9862553200209]",77033.62370883704,63061.601992514254,"[12321.94612705704, 90000.37592079716, 33761.362104882675, 71953.08307224629, 67555.10930631243, 27464.70529604518, 16184.299758540941, 36137.12585116047, 24672.310886308736, 34943.21362912606, 49332.939259733976, 165195.01094851605, 95259.66613254478, 211792.54662824664, 70359.19906293617, 133378.4595416793, 67645.34066257816, 46115.02036262664, 245202.32486873696, 41398.43475666522]",0.07757389961152569,0.014563789242204701,"[0.08697690254366351, 0.0973870050272199, 0.0814973593641649, 0.11402410538729031, 0.08126617123535582, 0.06884479741927899, 0.07405764116348332, 0.08692411583182198, 0.049739377471914585, 0.09448895504080548, 0.0852731886144971, 0.07228735534708178, 0.0715187017254456, 0.056766975408661526, 0.06815680075465706, 0.0602655013699124, 0.08229264001312903, 0.0827801765126864, 0.0702254591272181, 0.0667047628722264]",0.0227217337493657,0.023356435099002995,"[-0.03602214675007577, 0.009594709630095016, 0.0306643448432528, 0.07788257432254848, 0.04718741671957015, 0.0045736501754471606, 0.011830864901079291, 0.04207678370076391, 0.01546203354055356, 0.043889154871348444, 0.012943206822748026, 0.039824142090781625, 0.035992407965548825, 0.009523302419466487, 0.021110908913216764, 0.0036966409152620447, 0.04383009666380942, -0.0035950520158588065, 0.01903621841180166, 0.024933416845954896]",0.1485964746015999,0.027931376743072087,"[0.1683777768178371, 0.16309269917821562, 0.15425559574447, 0.1571470438434412, 0.2260760820516524, 0.13214868209111688, 0.11624207403920064, 0.15695494143139493, 0.17581554044358183, 0.16796241228569933, 0.17703340157750536, 0.1276444937496338, 0.12084952743505908, 0.11944963333857662, 0.136556624433823, 0.12377457232256732, 0.13676212350198277, 0.17579986378358728, 0.1201254132937271, 0.11586099066892523]"
26.0,66.05,47.17210928861292,"[15, 42, 28, 78, 28, 25, 25, 44, 29, 37, 38, 160, 117, 109, 77, 176, 81, 41, 118, 53]",156.47124906417827,52.88464568365295,"[68.84074610801751, 134.70650535338893, 124.29367916327313, 167.796284418672, 194.70399119131582, 97.8514665309603, 183.16692761097286, 114.97401600274179, 99.42320925697777, 113.25160976205622, 135.02480694226136, 214.42994010998964, 178.9773326458135, 248.64817891828278, 155.49047139222802, 213.8173844176572, 157.3356573575363, 124.24676409646064, 281.8695214404352, 120.57648856452447]",78740.04744363365,63648.26601801408,"[12790.40649896601, 51535.158501807215, 33302.88300537116, 79857.85865065485, 67522.02015136732, 27280.76393717674, 59830.666853174, 34544.90146915566, 26049.758305154424, 36883.61001100738, 50457.69055388386, 167216.7402145969, 95773.89174102155, 213487.24756848806, 71482.65746617792, 134350.268726538, 68205.9300103957, 45989.505838012024, 256226.08038702348, 42012.908982700545]",0.07891480162654893,0.01622270099238018,"[0.11581121029871085, 0.09089121623696739, 0.08324383639359836, 0.10505576678755828, 0.08043028220829337, 0.071517325098073, 0.07491664036746276, 0.08032707248563184, 0.053610872482816395, 0.09779951931614297, 0.09436183406177232, 0.07152077798246387, 0.07054662154462371, 0.0588620876016409, 0.06448184267169617, 0.05899389350035579, 0.09312287031774184, 0.08300818076401731, 0.06602392183503411, 0.06377026057637748]",0.04010355206554927,0.02615843241649095,"[0.09990923340815135, 0.05315433108947819, -0.01773249289393427, 0.020286288773811768, 0.07536651751365785, 0.08875635389037008, 0.03224622295034405, 0.030717879450194614, 0.04475127977018663, 0.04953416710722837, 0.036226553966877316, 0.03843482208547545, 0.023329274085688696, 0.017011499879765427, 0.030536357706607207, 0.020299235949184702, 0.06288908351041322, 0.019232796270676998, 0.033371742688194594, 0.04374989410861303]",0.15026090156227634,0.029700246619462953,"[0.17172933773746857, 0.18003837970800796, 0.14584157060974845, 0.14480087362200111, 0.18771281017697627, 0.19236062638677662, 0.12320927603628093, 0.2002118371583382, 0.14222214568361938, 0.1696682758860309, 0.19644348450287738, 0.10143304472317087, 0.11456097925323955, 0.1380998478087007, 0.1600257661018632, 0.11954748140607485, 0.14445063429023997, 0.11000724221429055, 0.12593144221238675, 0.13692297572743514]"
26.17,68.6,48.434872169804095,"[15, 45, 29, 80, 27, 28, 27, 48, 29, 37, 40, 164, 118, 112, 82, 182, 85, 46, 124, 54]",153.15160811218735,53.59014402346142,"[69.12600793917814, 137.20812998967193, 124.369743403341, 164.03666212897832, 109.01619579906885, 99.06678663794305, 158.75093887880334, 121.98159823051697, 97.53455053170185, 114.06940068099311, 133.90317452154062, 231.31398265054466, 185.62386533309288, 245.14927924495706, 155.9469915810398, 219.97796618874557, 159.81530837808512, 130.07256682956904, 282.57973143039874, 123.48928186557644]",79046.81401871133,65137.7157788008,"[12984.89319239799, 53695.24706395396, 33278.26018011066, 79700.31626872826, 28805.364601983238, 28521.633285960852, 60983.85535272816, 40413.225769278964, 26501.38929143123, 37366.688965545014, 52412.98796050541, 168672.3663158981, 98782.97269473027, 215628.23443650905, 76685.8039088215, 140898.8359998094, 73834.52949237417, 49337.723007172965, 259424.9767458026, 43006.975840484585]",0.0783723720922758,0.015647178058772377,"[0.1137458615541274, 0.09192880140557996, 0.07812499228258701, 0.10284340305568918, 0.08405753180485497, 0.06497436390671439, 0.0763135760807088, 0.07837685402070133, 0.0535463891845369, 0.10236511133253696, 0.09191590955772254, 0.06881333005490727, 0.07139036308899707, 0.05938405905597275, 0.07081084779273467, 0.059241467904235845, 0.08678100228469439, 0.07808081705692264, 0.06320539769702274, 0.07154736272426877]",0.027925979413126734,0.016981749499727555,"[0.048394226766870066, 0.02370961497734226, 0.008286764896403679, 0.029110429023103006, 0.02068177752048825, 0.009232663711951918, 0.05068450290606639, 0.02609451976199542, 0.0648676432314877, 0.04047911695902263, -0.0011974634492787862, 0.0521157491304963, 0.012664743123910483, 0.008282329194767147, 0.031902454952724334, 0.02759250316954923, 0.037779973610638506, 0.013340430326458388, 0.019519040725271386, 0.03497856772326631]",0.14097507342565865,0.027557371546355715,"[0.17581799497410083, 0.14651363099207174, 0.1307113980070767, 0.15144209372687142, 0.196519202052349, 0.1436336441135438, 0.12373799450716301, 0.1501438185227972, 0.16432251783402033, 0.15726498704889774, 0.19293116396789697, 0.13692124809999204, 0.10925355941373581, 0.1201983856892982, 0.13208816403845794, 0.10316963465433387, 0.11985627605860469, 0.1596604142105132, 0.09760356298673079, 0.10771177761471772]"
26.33,70.65,49.60928924049777,"[15, 45, 30, 82, 27, 30, 28, 53, 30, 37, 46, 172, 120, 114, 83, 185, 88, 46, 127, 55]",154.24630566786823,53.9740796066486,"[69.98431306630576, 139.7330000855639, 123.52636472661702, 163.90169941062996, 108.80812135745887, 155.55574282415478, 85.74704422575127, 130.3258001707551, 99.34887554440171, 115.68200088947586, 150.69854178474344, 235.23688143331617, 180.5025088627265, 245.01943891622832, 162.18959753871312, 220.36115622595128, 162.35441045370328, 126.51813386726371, 282.88352189759405, 126.5489600760105]",80608.51448676709,65199.549855521196,"[13411.367010953778, 53949.54710850533, 34615.63249670125, 80277.84187763403, 28889.792291736667, 71368.37237137131, 21334.560074902445, 45446.34140896982, 27199.330334356724, 40224.710476157736, 59099.522838847515, 174218.20128984418, 97751.20993526018, 215410.88164750536, 77986.7223946333, 142288.18090228288, 75331.42505796245, 49292.3091226815, 259204.7066055532, 44869.63448948212]",0.07904399500281312,0.014821865868265081,"[0.1071938928600763, 0.09231643629610614, 0.0709041336228025, 0.09591747032989527, 0.08245797395014137, 0.06456800515559162, 0.09382781497967785, 0.08405057935881004, 0.054140804167327784, 0.10229964044892872, 0.08788542358040974, 0.06761683014328872, 0.07276327702566818, 0.05686690031780691, 0.08213045303243142, 0.062110319784463894, 0.09056549796935809, 0.0781012626861963, 0.06478222900380604, 0.0703809553434755]",0.030693201157482496,0.01756743656354035,"[0.0654636036039332, 0.012886811642122463, 0.04451338686644255, 0.017044657633314326, -0.00797517450633244, 0.010885449935251632, 0.05039500210405966, 0.03265600792697491, 0.025365239819485495, 0.03582692842722203, 0.019717912175897682, 0.039179303139651976, 0.05020633593074571, 0.007629378466666643, 0.047785081977504903, 0.033338524420084184, 0.03964062649052259, 0.017820348101820423, 0.024935709436611074, 0.04654888955767091]",0.14438469896141198,0.02268321241298133,"[0.1292635022089361, 0.15904289965180307, 0.1667439941883154, 0.14398894046927882, 0.16275427415021063, 0.15653410393341258, 0.1552750621866543, 0.171686950343747, 0.1383468268955324, 0.17462662519563016, 0.17625722300997498, 0.11083284487079495, 0.15776574729733955, 0.10945218067359831, 0.1272128834583029, 0.10466415629375615, 0.16061423647903506, 0.1435020339591355, 0.11128482193006511, 0.12784467203271643]"
26.5,73.1,51.21153241830963,"[16, 47, 30, 85, 28, 30, 31, 55, 31, 38, 50, 179, 125, 119, 87, 189, 88, 46, 132, 56]",157.29028248538913,55.18776106093808,"[70.58524453744698, 140.4224740340913, 124.13483379191463, 165.8984221121864, 103.5648551035936, 155.696811324371, 92.17684200805334, 134.06817691504972, 103.13447283508329, 117.15902489013804, 153.44552868840472, 255.84388680274384, 185.38538259474157, 246.02285455501416, 166.64733530434663, 218.9628037826735, 169.165945121069, 127.38661267195, 283.0738009013984, 133.03034173351315]",83733.17625086897,66225.31367143695,"[13740.135172471371, 54546.45665681307, 34924.08395663925, 83175.56582167883, 30123.804190755163, 71809.68882783943, 23992.098852974068, 47652.189626158804, 30336.64216203215, 41395.35960039961, 64094.976949566124, 189287.1543980708, 106150.37839381542, 217262.35251149905, 84333.0328007952, 146459.22974707087, 76715.64985506366, 50561.62929479546, 259450.625607898, 48652.47059104279]",0.07740415816520572,0.014033319201804216,"[0.10818232189317978, 0.0789815405175873, 0.07199065816527997, 0.08277383212582962, 0.07864318456250818, 0.06640735275103532, 0.08902670267455451, 0.09253402896239535, 0.05570767508051183, 0.10314003480926068, 0.08819953409168463, 0.06573164040621972, 0.07367078018655257, 0.05593527390739372, 0.07941918159464714, 0.06148119355696199, 0.08711029577630094, 0.07461304418094986, 0.06422783066178801, 0.07030705739947335]",0.0379992046821945,0.025713440191023007,"[0.09679330777522828, 0.03821967001672499, 0.018920132885582523, 0.03592109037826398, 0.08116965726970396, 0.05272451693641519, 0.015741554134030552, 0.039967618344049334, 0.0005695609643765961, 0.07788420562694348, 0.03950353455091111, 0.03158983081554642, 0.004183552181965992, 0.00843284255379386, 0.02011997763016406, 0.027413525824215988, 0.06993366053013562, 0.03421998571436536, 0.02201048941595997, 0.044665380095512915]",0.14167228217779387,0.02479073720619735,"[0.19844662527738746, 0.1400418305907235, 0.15155545753253463, 0.13723442788839943, 0.1961867763411157, 0.15728730967880175, 0.13615239653439926, 0.17203896762807872, 0.13222366286353224, 0.15232518545798646, 0.14345285971474547, 0.10784374212478705, 0.14299648596040654, 0.1129260707845341, 0.12358853880400787, 0.10101033419856305, 0.13321352929949834, 0.14220726260395614, 0.12002341798218762, 0.13269076229023172]"
26.67,74.6,51.461175963817105,"[16, 47, 31, 89, 31, 31, 32, 55, 33, 40, 50, 180, 125, 119, 90, 194, 90, 47, 131, 61]",160.10573762709302,55.251433777564216,"[71.52496404809716, 141.2488362774024, 150.1259838163245, 174.18553299322184, 108.70921023962654, 149.1325861862358, 94.81926690583919, 134.58136659208785, 105.26430859696067, 125.46496611618294, 140.3889383308033, 256.4216668060693, 193.26924938853708, 246.55186669266416, 171.7851124878306, 219.54104789670478, 166.90347811275353, 127.48732221164543, 290.43711968698256, 134.27192915589168]",85709.23483746345,65649.30648597323,"[14266.006008848793, 55105.149471429206, 53698.599386134214, 87256.83733208757, 31477.153984962482, 72610.32623912409, 24850.36851707941, 48127.58149936416, 31875.827566719843, 44207.68845109392, 60831.51717169754, 190515.08300918248, 109408.99346096884, 218188.84678677123, 86325.43045426771, 147282.4606219754, 77817.4445223743, 50900.04445333319, 259536.9787892871, 49902.359022567434]",0.07771755781671509,0.014422821937213613,"[0.10734777889225142, 0.07895680191229308, 0.07258798406472733, 0.08469855499919202, 0.08073871505659512, 0.06172109779062333, 0.0990936630892724, 0.09669282999209958, 0.0579765345168793, 0.09617124033149188, 0.08899455768489802, 0.06658042794029706, 0.07483022345101516, 0.05795913836861225, 0.07130931795463526, 0.059395855297549524, 0.08898403352320737, 0.07673626461594232, 0.06697712768059318, 0.0665990091721257]",0.029992394534382315,0.021263431607307755,"[0.055957306923970024, 0.039624554965040366, -0.024503602439158032, 0.05075446667424101, 0.013356024311756226, 0.038462309296196394, 0.07782487694736688, 0.0406330336175517, 0.0200339223643436, 0.044863666391797535, 0.05047906672974216, 0.021027549470101065, 0.02413657511341073, 0.0007672030174681228, 0.01808964779304123, 0.023765111856147506, 0.03621586454060874, 0.01824803254228349, 0.027348555599068458, 0.02276372497266915]",0.14793161939471128,0.029988263305437746,"[0.13545273379079883, 0.17344275522672079, 0.16675040794715593, 0.18544384129045913, 0.18950594781356409, 0.1613974809091532, 0.18098848313741048, 0.1832420683461263, 0.1237778230908668, 0.1526992216837156, 0.19991896019070282, 0.13956779200238603, 0.1208390595125199, 0.10969850188717817, 0.10438834782411395, 0.1021047182838655, 0.1238646773267805, 0.15165528396826272, 0.1348298348996468, 0.11906444876279844]"
26.83,76.9,52.15654573644514,"[15, 49, 32, 93, 35, 31, 34, 55, 38, 41, 51, 185, 131, 125, 94, 194, 93, 48, 131, 63]",160.699813020676,51.920546750035314,"[72.21936795949647, 142.89634020516647, 154.8167954025438, 177.4163057511457, 114.8490943119751, 103.05935686187959, 99.1027037161759, 132.54017614479918, 143.67913834888975, 133.24087859635, 147.9967501344261, 230.03455790293657, 192.8423927173265, 252.32304916531197, 174.3640513703758, 219.95696790258188, 169.15383984498885, 131.11625425168708, 282.81365890297434, 139.57458092248945]",87089.39611829529,67233.37640041983,"[14662.112367005559, 56736.05096430639, 53659.699355326695, 89809.82564512688, 33302.60653292957, 30011.001536384658, 26164.399794955014, 48358.601752211, 63094.20085571567, 48531.69330709608, 61311.63941243854, 192544.7571109697, 112203.1231393773, 219344.45875512226, 86955.57176928493, 148916.7523784129, 79403.53279525103, 52623.62120875816, 270395.7572410549, 53758.51644417812]",0.07657862539679126,0.014244750027302678,"[0.10953930795355486, 0.0689796521444037, 0.06712714902863687, 0.08505832425438445, 0.09022487036067971, 0.06058681730682094, 0.09161811599868289, 0.08856232756348532, 0.06675547962799891, 0.09796757773832346, 0.08949267822991365, 0.0635443051422601, 0.07311128484295433, 0.05555357433033584, 0.07080359047289518, 0.05936606000217104, 0.08480674742989666, 0.07488659535262251, 0.06525618679481157, 0.06833186336099331]",0.030772701244957408,0.02129205515883067,"[0.04335255998908343, 0.005620469705511548, 0.052139125778524704, 0.020355297184558318, 0.08373188083337807, 0.018359550551708945, 0.038689559627441084, 0.008256194573436017, -0.006581621768544731, 0.06238990539260889, 0.027168110675902676, 0.031067064290567423, 0.022044155437193454, 0.04241258779142923, 0.015058974510142297, 0.01946099785169513, 0.015811187167727062, 0.058541148519220335, 0.038412270188856804, 0.019164606598707244]",0.15093775960664818,0.031306231192214894,"[0.14204323756344978, 0.12233143684580923, 0.1775966128593937, 0.1586315769975358, 0.1839275842583314, 0.2281307335807307, 0.16506051859753523, 0.1416416061520799, 0.1288636808479828, 0.12968129380236332, 0.15350775465367053, 0.19962791516506814, 0.10645275440922707, 0.12277492393300418, 0.1156084223816775, 0.11578259915970159, 0.12524591599500426, 0.17763668518470924, 0.17636085909159716, 0.1478490806540916]"
27.0,79.8,53.49431843909368,"[16, 50, 35, 102, 37, 35, 36, 56, 39, 43, 53, 191, 137, 125, 98, 201, 91, 49, 134, 68]",165.2082963711084,52.07792323040501,"[72.73476363445218, 146.75660173188166, 149.51520696804138, 180.17222986409072, 117.9616076887449, 111.31245517208522, 99.09994522749963, 137.65180761808156, 159.3438812007674, 139.63623416710885, 167.2890863913871, 246.55996402393345, 199.69280644972426, 247.74004370649354, 174.65725673337795, 226.37277979274816, 169.42969696595534, 137.63734901261668, 283.1949033885098, 137.40730768466787]",90407.44317864507,67671.4316897786,"[14865.020445455548, 59207.834746191744, 58453.78643096508, 93272.65584433069, 34384.30370201912, 33853.73037228415, 27399.198962484414, 50016.29468346619, 70431.44850606553, 52785.71037587375, 69887.09736664454, 196685.71768050955, 114392.2878206343, 220263.73730377114, 89065.07005097636, 163263.05701950443, 79015.26618268323, 53371.53037858061, 271928.5931942602, 55606.522506201145]",0.07601898536563038,0.014062700479947218,"[0.08413237924209745, 0.06890205601375463, 0.06375243434444663, 0.08557185516486329, 0.10738493495724732, 0.06478947607980322, 0.09330539960723878, 0.08038948135711503, 0.06491625806349947, 0.09971537149007506, 0.08950706429509975, 0.06483407200057845, 0.06981159560491718, 0.05495179944675036, 0.07061380684893023, 0.05817643663026574, 0.0780655923228627, 0.08801766399714255, 0.06301706442452042, 0.07052496542139952]",0.03555129717126273,0.024384692374502335,"[0.04762781236841663, 0.006577389756995212, 0.027541885709219758, 0.04117717116832504, 0.010160605282986105, 0.0768402093832433, 0.06599591664171006, 0.019140865126485593, 0.005647217393501985, 0.07964018760892365, 0.0487006605618807, 0.005887582093522257, 0.027250460547804375, 0.02472475032538777, 0.010653552964524172, 0.024717189080084436, 0.03356133584569938, 0.08092274397362588, 0.02327879105855041, 0.05097961653436764]",0.1486211036630849,0.032732818841813394,"[0.14389528969669801, 0.13340437436604802, 0.14640748017367924, 0.14146008630313944, 0.23466897000038311, 0.17097118902869837, 0.1767861906775516, 0.18876794287314697, 0.12476432419856325, 0.15721044160163233, 0.1648595826973801, 0.11998207961563508, 0.11281643863937163, 0.10840696795170215, 0.14220400701405927, 0.09545149103848605, 0.14070078898990973, 0.18437556683297626, 0.11179651932621397, 0.17349234223642337]"
27.17,83.05,54.61007714987949,"[18, 51, 39, 105, 38, 37, 37, 60, 42, 44, 60, 201, 139, 129, 102, 204, 92, 52, 139, 72]",163.63278200766374,53.58167513244729,"[76.31675692316156, 148.56928025702294, 137.78830547885954, 185.45573726241435, 111.6799441698525, 113.44490204172075, 101.24791390721465, 137.99645910781933, 111.98480776581542, 138.13801844479144, 170.19753036501712, 238.3403966759659, 200.72178767457217, 270.8869012974194, 174.1912128641217, 231.6014641377164, 173.04923934881165, 141.82925266351432, 268.5753104523063, 140.6404193151574]",90933.41734860154,70292.00426154632,"[16637.67364566225, 60584.18666490996, 43759.683644036544, 96896.42246336958, 34448.47616890526, 34753.77084658375, 27821.174882704185, 52616.049196679014, 37234.78008684678, 52852.49230595847, 80967.73969039216, 198252.36244025597, 118252.11862737063, 230058.76055908238, 93024.64280644087, 170242.96586444642, 81964.11904959191, 57349.158738482794, 274220.9009853489, 56730.868304962605]",0.07413667796082449,0.012153896879234091,"[0.08410034527940553, 0.06824360274810468, 0.06405748859084613, 0.0888136956353999, 0.08138895549264144, 0.06827141753934142, 0.09528636251237355, 0.07780780397360863, 0.05641393647385773, 0.09715479263949481, 0.08787910600293733, 0.06526504857724647, 0.06747729802318227, 0.057058838395794065, 0.07505261454118059, 0.06042417636074345, 0.07843554834897178, 0.08121835241602372, 0.05905535196896393, 0.06932882369637282]",0.03138676254703781,0.02089272872451986,"[0.028333529741128623, 0.02609553734004407, 0.018584660203794092, 0.03293061584496207, 0.0797872478272625, 0.015234463905911854, 0.06458521943351196, 0.022320143868918424, -0.007150401203449935, 0.07001096134151401, 0.01870528533150176, 0.023179951364578656, 0.02944272959232123, 0.03488674832496864, 0.03068401107405502, 0.017243643693457184, 0.052258051811292956, 0.0032104591591322357, 0.027498014903034315, 0.03989437738281667]",0.13897514153192336,0.021905251606821576,"[0.11872292460025048, 0.15442560124136623, 0.17477860988171698, 0.14573928847815015, 0.16722133947883963, 0.14662569676732193, 0.17190526605876363, 0.1684143448371195, 0.1356569483622406, 0.15118624253818877, 0.11960227411556613, 0.12054123886981004, 0.09968818789279259, 0.1262906671843445, 0.15774202248896171, 0.1092352797045345, 0.12750102614295244, 0.1101203220705737, 0.13352073876487403, 0.14058481116009997]"
27.33,84.8,55.3254486033136,"[17, 51, 42, 106, 37, 38, 38, 61, 45, 47, 62, 204, 142, 129, 103, 208, 94, 53, 142, 77]",167.92879026490698,54.49088888059879,"[76.25745668407632, 150.09415596241948, 140.4968179060076, 186.1438492091754, 116.90741721068652, 113.87485667426515, 100.3163605111675, 141.24858596343918, 120.17828148368149, 139.95047627883915, 175.89313176366372, 258.09996735935863, 203.79296253809667, 275.2747000016567, 182.87455310772154, 242.11294469951883, 176.4968301411359, 144.79480863603936, 258.5270695516622, 155.24057961552856]",92802.15901936323,70283.70995424183,"[16581.35031056095, 61355.774507624876, 46556.51825580137, 97822.51621479724, 34936.15181006103, 35194.68120856786, 28435.587297321752, 54813.80650184478, 41222.765997975985, 54537.848203316, 83508.22732699446, 202172.44693662535, 118665.40739415753, 230408.4578783416, 94824.60104540206, 174855.61177955373, 85020.85399127564, 58789.58785020135, 274208.4975745549, 62132.48830228613]",0.07398645655745409,0.010808029499222093,"[0.07942845039285219, 0.07077099560608373, 0.06357296523944689, 0.08376134244914707, 0.07893479382244659, 0.07199139554034573, 0.08823157315536712, 0.08057581190662995, 0.06527872079141708, 0.09735081812401922, 0.08791131650923603, 0.06208845010657149, 0.06503008161867986, 0.05787335015907565, 0.07551273633639344, 0.06035307581706645, 0.08007738136238127, 0.0800758549058533, 0.05795381006224324, 0.07295620724382565]",0.0205658625466766,0.0202435947875711,"[0.012188011957295958, 0.039618528808012136, 0.04492204258625634, 0.017964071539291134, 0.013864907465265535, 0.013958971709864923, 0.04519996555797581, 0.012720973358804236, 0.018928236463461555, 0.055643869749854455, -0.0004305537677108966, 0.010669027321090133, 0.022372905961269163, 0.010075405776578015, 0.009787225367517364, 0.031713612751593484, 0.023493776434565017, -0.04135963897418249, 0.03178296737160169, 0.038202943495128386]",0.14206082018052876,0.042419807640862325,"[0.12123309821720503, 0.11732539690459907, 0.11569785646309473, 0.1423565707781164, 0.13305418873755032, 0.13454763199468894, 0.1543929070285347, 0.1626244780312708, 0.1802463895430529, 0.1361955419113653, 0.13205094833257575, 0.1291747404483223, 0.11830035727551176, 0.11241395490129924, 0.11968314740532737, 0.11937134604631564, 0.11235512354687553, 0.31057379391720735, 0.14824050115149193, 0.14137843097617084]"
27.5,88.3,56.38411497090853,"[19, 56, 43, 110, 39, 37, 41, 62, 47, 52, 64, 211, 149, 133, 109, 210, 100, 58, 146, 80]",168.56027553845075,52.32012650764818,"[82.08469059950464, 156.11131976605992, 142.2532797783695, 184.8126805719348, 117.97022789541867, 114.54879356917918, 102.90056228277666, 142.115106401321, 121.42677587912603, 145.02813102969944, 171.15477702475485, 251.27546786694347, 201.80959381609463, 270.9467577842965, 183.10975395808128, 241.6994325219331, 178.56398442740138, 144.93380738997286, 258.8880637444185, 159.5723044617285]",94977.69500372409,70324.38155921915,"[19104.87274829484, 66952.57419458043, 47026.84829182754, 100422.22474610123, 36755.28464804853, 35568.64520285458, 32165.1460295803, 55761.48958127154, 42854.298161140956, 57798.137818399635, 85940.59437406293, 203758.78739724657, 121348.9164661018, 231308.23827178834, 95381.12952208392, 179002.47687012525, 86649.45891072942, 59694.87785265023, 276856.8518101001, 65203.04717749349]",0.07570230912762754,0.010473628431541353,"[0.07889899328507176, 0.06895287665026585, 0.06593895834609073, 0.08145653793447341, 0.080407349515084, 0.07440481875163864, 0.08340009806273792, 0.08315424436549083, 0.07909486292390432, 0.08977868701692025, 0.09559311896087025, 0.06629036162291262, 0.06555667774771334, 0.0573112533157432, 0.07524593979888392, 0.06119571298292472, 0.07944381381299967, 0.09353816563400587, 0.06226984766876388, 0.07211386415605568]",0.035803543165934135,0.016661475730484633,"[0.024598159280209194, 0.028422218690558464, 0.04337366686975938, 0.038044066777012074, 0.06899623741298765, 0.05339725671779424, 0.04581573757507214, 0.028800164458731573, 0.03839612777755567, 0.02993688397884775, 0.0008296265461940363, 0.02686214646392224, 0.02225784188591292, 0.03970317738850522, 0.02733883073977535, 0.020583503966062577, 0.05483877285051397, 0.07126746756033152, 0.019149476060815584, 0.03345950031812117]",0.13856705534056793,0.025417250322615208,"[0.16711443407510682, 0.1185632720471916, 0.14700176363195755, 0.14978353056684235, 0.14047876589758132, 0.15055933188340986, 0.19160042359975527, 0.13050744060062602, 0.14199276081449635, 0.1296309513338937, 0.16340294822572196, 0.12910645013449754, 0.1093179627516671, 0.11436309452880274, 0.10993131760968862, 0.10639695535980032, 0.1288999161356244, 0.1802686836773728, 0.09621899617333783, 0.16620210776398414]"
