t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),max-radial-velocity-mean(um/min),max-radial-velocity-std(um/min),max-radial-velocity-list(um/min),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min),speed-mean(um/min),speed-std(um/min),speed-list(um/min)
26.33,129.28571428571428,107.97252397747278,"[19, 97, 55, 64, 16, 36, 152, 96, 101, 155, 381, 98, 268, 272]",243.8810676265992,115.47525691326273,"[111.99235526085526, 236.64178349729096, 158.66197426280098, 213.5477137529215, 83.79225302845188, 151.1338436871992, 571.8029963633234, 214.1139593493075, 217.92081520574857, 277.66825373337804, 345.3849512677337, 233.0376289250861, 302.63594791551947, 296.0004705227715]",196405.5661054349,181082.6209573644,"[25329.782891579904, 156103.24937576024, 75124.56889090373, 126580.83944554656, 17351.123363649214, 52530.59822115704, 742871.5365223556, 116955.40262865211, 119576.50814590903, 256411.552728494, 362979.40489966585, 152796.16406306715, 263697.3128898816, 281369.88140946656]",0.15434046102670562,0.014296559408269283,"[0.11565284905582104, 0.17222676568523904, 0.15294592454048456, 0.1787038133296543, 0.15950644623141114, 0.16037731172377845, 0.14697476072426455, 0.16321062164538758, 0.16103655493858865, 0.15092915544991625, 0.1446701185994908, 0.1525149413088529, 0.15724253621946635, 0.14477465492152303]",0.11915056446842444,0.03337898093055218,"[0.035738078151178, 0.12751271752170712, 0.11781495002921345, 0.15998597795246178, 0.16134381900544986, 0.1705436725621352, 0.10766361040689065, 0.13700077364856422, 0.1216524309880493, 0.1140444393640749, 0.09109351040944488, 0.13131753454055864, 0.09419625363482721, 0.09820013434338704]",0.23565135566437978,0.028352324270264437,"[0.2061919523695289, 0.22781827771670468, 0.2427282234534425, 0.2751066966378504, 0.2326710839976761, 0.30795053026496394, 0.24540766078939477, 0.23743864755522578, 0.23836891754893713, 0.21615164214232058, 0.18515131686537573, 0.23876782523503937, 0.21562737731651116, 0.2297388274083461]"
26.5,135.5,112.41116150440413,"[22, 98, 57, 69, 17, 36, 158, 99, 113, 164, 401, 106, 274, 283]",261.4281081194212,120.81893256240562,"[200.73294565315987, 203.63911125798074, 163.49845266880575, 217.42096382968228, 83.51186681540742, 143.17081908230153, 551.1918456596946, 213.7570167244705, 228.38245934071185, 463.3192951316181, 350.0710540197758, 234.65773271409668, 303.3715930438392, 303.2683577303529]",212666.4587647478,180660.86044726815,"[67849.80433036094, 118915.98589991215, 77129.95689051742, 131907.46958789777, 18134.850366455117, 51855.496230157725, 707811.6131751888, 119720.00499012794, 169824.46402331354, 425599.9583194915, 372737.77842170105, 157627.26770863053, 271491.4271171506, 286724.3456455647]",0.15478802034893474,0.01673050494040345,"[0.10958808690086894, 0.176610190418208, 0.15753292430848195, 0.17588722293668294, 0.16205235208384694, 0.17539947363595604, 0.1560111769684402, 0.1570723047095286, 0.16054804534291783, 0.14938096121427677, 0.14407041717908078, 0.14661296018832562, 0.15618850086433506, 0.14007766813413733]",0.11509865260318955,0.022692996636920724,"[0.07217870454473162, 0.1267930233998416, 0.12568665231592205, 0.14531431441457082, 0.12732992707040883, 0.15104442141837832, 0.13178019856561204, 0.12823959238925992, 0.12675389395032421, 0.1057218858822948, 0.09919081045496676, 0.09298875931500308, 0.09053849728323489, 0.08782045544010449]",0.23553148263412793,0.039850748561438054,"[0.18765880456779066, 0.2389385027053299, 0.2542319990097338, 0.28207750915346713, 0.23206980832415527, 0.33442466694520556, 0.268039719842166, 0.23669632729730986, 0.2548930326403436, 0.21170048954619142, 0.2021734853243483, 0.21277499660903382, 0.1920505116445062, 0.18971090326820927]"
26.67,142.0,115.89119565682817,"[23, 107, 59, 72, 18, 41, 171, 103, 117, 179, 417, 111, 283, 287]",280.30069041132924,169.6910365676117,"[189.06965287582466, 204.86666694221037, 174.31865110566312, 187.7432624465593, 82.12456499343007, 156.9714790651762, 801.9033085153973, 219.83462983602743, 232.45148891602727, 442.6764681787818, 364.55052447582534, 243.66891143369782, 312.99990289853815, 311.030154075451]",238176.77899107913,247271.08203820736,"[70029.04007836457, 125158.99523998184, 82171.11294316141, 96341.3004953005, 18938.058809930284, 60149.9181148636, 1012845.1842261327, 126584.53566464013, 169503.1218110696, 438915.8005732448, 390316.21585571393, 167412.33643683375, 283865.95486619446, 292243.330759676]",0.15533772877917443,0.01678074651204818,"[0.1230781539256058, 0.18113539640517218, 0.15508256298170847, 0.18990717728455853, 0.15428828968916006, 0.17000893351776686, 0.15306176930906518, 0.15486037952354623, 0.1655885246019759, 0.15050090835126823, 0.14024424264861995, 0.14382300459819, 0.1559759343563074, 0.1371729257154974]",0.114013894108874,0.023272038421798244,"[0.10785874277823923, 0.1260719744905803, 0.11212224197472791, 0.15550919391709264, 0.15471386419345792, 0.1277410948107426, 0.07949514506663219, 0.12570825198753047, 0.12314714571066748, 0.11216194414453384, 0.08331389250896899, 0.09607683686214231, 0.11210656028184354, 0.08016762879707653]",0.2461191476896589,0.04171642736082954,"[0.2317493861542936, 0.23545729619351857, 0.2671826133129691, 0.273742452203636, 0.2612453158937138, 0.32570919749113697, 0.31146152739097693, 0.24751377060596816, 0.2793893737008428, 0.21896087616015306, 0.17248963143548715, 0.21076521521591673, 0.19776621234944755, 0.2122351995471642]"
26.83,147.35714285714286,117.86864079778167,"[22, 112, 62, 79, 20, 45, 183, 107, 122, 186, 421, 113, 296, 295]",264.5330677192183,166.48840987166332,"[123.13136904355913, 210.6977639174148, 177.46436788328234, 184.2120893209556, 87.39582728635027, 158.49687601857931, 804.2903091218983, 224.65440976645132, 229.93815087003136, 272.85859164208, 359.90684565062804, 243.60855386298414, 315.14689934802465, 311.6608943368168]",226226.77604361725,246318.42625476012,"[29981.337543521655, 129849.34188414262, 90403.32000947256, 97875.31550685811, 19392.59275327219, 63660.797367580955, 1022767.907517984, 129906.22509242165, 136827.61790157246, 289202.65819539584, 396224.7665708438, 169706.47972422742, 291787.9776666429, 299588.52687670535]",0.15566992030042356,0.01481186760634218,"[0.11758867225453724, 0.17138413306767045, 0.16501309779515977, 0.175253625084245, 0.16230145098972287, 0.16717148664832576, 0.16045229826882731, 0.15264474404583533, 0.16841025999239834, 0.15238511993049558, 0.14373568318151414, 0.1522368367966186, 0.1542615789288634, 0.13653989722171606]",0.11452490997924232,0.028941545504188832,"[0.04258513275975118, 0.13423284012333253, 0.15524127864861378, 0.11725506100669521, 0.09624600444720179, 0.12632029217949675, 0.10985899639651962, 0.0993629891400365, 0.1367919099355095, 0.1486647516498584, 0.08682062949887666, 0.14521365673406356, 0.10968784985522494, 0.09506734733421167]",0.24622919226128184,0.04251872645144234,"[0.21659318990195298, 0.2352404582925007, 0.28869741424143563, 0.23377457855910308, 0.29609305778739076, 0.2866468640021952, 0.21760224414853968, 0.21620866015731818, 0.26945608806792715, 0.25224662130252873, 0.17523691972294295, 0.3376656133580463, 0.2066855204011617, 0.21506146171490212]"
27.0,154.57142857142858,122.0849101024581,"[22, 118, 65, 88, 20, 48, 190, 116, 129, 194, 437, 121, 307, 309]",252.87486624317904,106.0245589608189,"[118.17250053983328, 203.5419432256783, 185.545047469093, 195.54889041455263, 88.73824922342378, 166.04794974774006, 481.3292979234315, 228.5362864566864, 235.70283374846224, 387.34389292823175, 375.90316924255217, 241.11382186193623, 317.58274029697026, 315.1415043259145]",218773.33914518077,184529.0320702516,"[31054.144731194814, 133462.92675170777, 95091.77576907609, 111278.41920207211, 19841.154258954437, 66780.29472388908, 704767.4754655336, 139380.89991622214, 144922.92320843544, 428692.45552455785, 410447.28745620395, 173209.43179113267, 300485.36200877785, 303412.19722477236]",0.16083429375301386,0.014807710776447556,"[0.13459168626099863, 0.178320100959395, 0.17547823231062948, 0.17207976338179568, 0.17379587127038149, 0.17475091963709985, 0.1692475256094233, 0.15116459676147787, 0.17572358277135638, 0.15546567794617322, 0.14050098640930309, 0.1570098158023059, 0.15497902561202923, 0.13857232780982562]",0.11301936562230298,0.0225222475423665,"[0.1234306286649781, 0.13144515626653655, 0.0949055910301808, 0.11104992677486324, 0.12662401123379546, 0.13431672084484636, 0.14472660758539196, 0.08304887535670605, 0.14936313846039914, 0.10846616443952893, 0.08712983181407846, 0.10535455420089913, 0.1106604476442243, 0.07174946439581331]",0.246442955681646,0.03941041825950821,"[0.22841924822984339, 0.24656468674041793, 0.3217829111931685, 0.2394322898012537, 0.2879810992403572, 0.24570107819037323, 0.2882555705795428, 0.22756790048270137, 0.3057056864232398, 0.21465468249517528, 0.19131439337601755, 0.24837655807801315, 0.21614279654104065, 0.18830247817189855]"
27.17,159.35714285714286,125.89654308375411,"[22, 125, 67, 91, 20, 48, 202, 121, 127, 197, 450, 127, 318, 316]",248.54237450618498,95.93673382813115,"[116.82263799125896, 222.8185617723864, 187.30335590691473, 201.05039214091462, 91.52868832142525, 167.7901667349088, 462.4001041180055, 233.1788282036879, 240.16104151683143, 289.8832491409276, 373.0794878057048, 252.51155728748367, 323.80066566131234, 317.2645064848268]",212917.51631511407,174343.43702514816,"[32204.671145626584, 140114.64318260338, 99665.89644253769, 117487.09449116781, 20820.720777426337, 68300.85110390717, 687725.0049092826, 142978.64163725602, 148614.90959064453, 296079.85512298794, 425318.32824431686, 176122.78043350525, 318434.2736555008, 306977.5576748347]",0.15808745763439913,0.014797178049454667,"[0.13231942213205322, 0.1690710877490944, 0.18326892311005896, 0.1785046423338606, 0.15609898294005403, 0.16930343452083035, 0.16447282915573228, 0.154939960266536, 0.17028760232653814, 0.149942934564488, 0.1394422890061971, 0.15237990210868724, 0.15633955575761097, 0.13685284090984656]",0.11611656977925436,0.02327824818311479,"[0.13282684280888254, 0.102594063161976, 0.14479078835567874, 0.1391024456287809, 0.09064978719459152, 0.1645917803047455, 0.09525574548388295, 0.11743749249961537, 0.11359231929445643, 0.12961770991993937, 0.09335904602564402, 0.11235410808110015, 0.11347572749037431, 0.07598412065989357]",0.23830467959405302,0.036908573714561146,"[0.19813741345793218, 0.231011128434368, 0.2773655832074453, 0.26879454728720004, 0.2177767470404999, 0.2796914581058687, 0.31238098067371284, 0.23112198528205752, 0.2512067226402215, 0.21845094572802723, 0.18425081608139196, 0.26648297360421774, 0.2039275310077364, 0.1956666817660633]"
27.33,164.07142857142858,128.38132160195167,"[22, 124, 75, 96, 23, 50, 204, 121, 135, 196, 459, 136, 337, 319]",257.53191455377373,112.33983427589231,"[118.29698008206084, 213.45776487470786, 193.43378889907407, 208.19209865188043, 96.12408941166943, 171.77979702571352, 556.0444712425536, 241.2356582980749, 247.9012553687543, 255.84389444715242, 386.068653342253, 265.4293496957743, 329.29624410148057, 322.3427583116827]",221710.30301494818,202790.41129803486,"[33355.822368476445, 147367.6716436668, 105190.70409616485, 126121.45143241138, 22889.312249813946, 71804.64438784252, 834444.2170417648, 149433.2538673705, 158686.30815773914, 196661.11142976803, 430729.53107399284, 185432.13572020197, 326451.3832107768, 315376.6955292843]",0.15711157243441948,0.016045203155373965,"[0.11791463773521489, 0.16957313312806802, 0.16814605625177875, 0.1767031603244223, 0.1483371699923176, 0.16583895799106527, 0.16276767692080213, 0.17076510769070125, 0.17333611778871633, 0.150788619502322, 0.13702160362119026, 0.15554017818704, 0.16284355777442727, 0.13998603717380664]",0.12021558767536264,0.023799542804201358,"[0.0944299358386975, 0.11888450936876128, 0.15396221571427451, 0.13951842510003537, 0.13814828030104429, 0.17218670790918142, 0.13732598747583494, 0.10868081592575535, 0.11224545931539068, 0.10833727549776599, 0.09064684130303984, 0.11141557503257031, 0.10896417349954059, 0.08827202517318453]",0.22688875141317424,0.029351551041647696,"[0.18087968934966298, 0.2427029831841201, 0.2517212130052373, 0.25391757123826203, 0.2258614420734421, 0.26160903980416134, 0.2541705861633039, 0.26206520147113965, 0.24613403671593256, 0.2049457915337869, 0.18213214618139245, 0.20876734145522483, 0.21824335710710352, 0.18329212050166954]"
27.5,172.0,133.4074153169098,"[22, 135, 80, 98, 26, 52, 209, 131, 141, 209, 475, 141, 354, 335]",259.4860704953226,92.59263437560072,"[119.62714582738361, 225.17145757596765, 195.95691616003216, 213.8656604846141, 164.05397184843088, 173.4823221045212, 482.8408821870031, 239.26554403215917, 246.4597705719898, 265.84998587418943, 389.71511938474606, 264.20690692657746, 338.2109731395327, 314.09833081736946]",221193.36351371623,170786.3972842024,"[34524.6993415354, 152083.9413792793, 108943.53214279843, 129255.28780871886, 58796.24449455005, 76000.02486725301, 687671.942858085, 156787.5027792073, 166656.32352246167, 226822.647483903, 442057.3690725823, 188759.7598970363, 341441.33178018936, 326906.4817644276]",0.161280435569258,0.02003407857139068,"[0.11022868943130226, 0.1774542718553002, 0.18612491873152778, 0.18470665583965598, 0.16304520006508094, 0.17108656180208254, 0.16448120116681575, 0.16585942217632185, 0.1765941578604819, 0.15265262380209046, 0.137676758553403, 0.17025885430703505, 0.1588880770828949, 0.13886870529561876]",0.11115181273766155,0.04142656510703134,"[0.09433057926968012, 0.12093593600946696, 0.16640418470709964, 0.13632758800477576, 0.0038411661034564774, 0.17810135449714345, 0.13122924616006562, 0.0866355757518256, 0.10363724943742192, 0.1303295793286477, 0.09097490165297252, 0.14077517166860462, 0.089036510302612, 0.0835663354334892]",0.23958115505953367,0.04318739543853355,"[0.18505458386010495, 0.26717278083534557, 0.30856567099762006, 0.26274300630502295, 0.2501184030690004, 0.30966725151559193, 0.22647436462552073, 0.2487468213792861, 0.26222653436064464, 0.21158672768382752, 0.18040287825818738, 0.2695203387992993, 0.19918141672596087, 0.1726753924180589]"
27.67,179.78571428571428,137.83277413726253,"[23, 142, 86, 108, 26, 54, 219, 137, 148, 220, 493, 149, 370, 342]",263.1707552932983,84.83194016827129,"[120.73276184235816, 253.67736326640608, 219.30845891727782, 215.30593567994623, 164.15080631407912, 173.089178074712, 439.4757774190882, 240.93669848401936, 256.0721941730347, 271.5594355022303, 391.786114532504, 273.12501851396627, 344.00386386852585, 321.16696751802795]",228935.2001074892,148525.42294551214,"[35520.38905317528, 197389.0139228698, 147219.78065914818, 136790.69553776694, 58859.46233714079, 87792.9870926301, 572546.556882395, 169294.7765686576, 177414.74627949888, 284698.3416495722, 454082.2896431425, 194361.79211889204, 358757.108830899, 330364.86092906044]",0.15909159230137196,0.019033147948553184,"[0.1113127879668421, 0.1749815851966499, 0.17639860088109396, 0.18684283046272002, 0.1450423189323951, 0.16464190285105354, 0.16225954790500988, 0.16828250169411985, 0.17146325076425153, 0.15543133184357358, 0.13863705871484402, 0.1660230238245855, 0.16775538725271333, 0.13821016392935498]",0.10373348510554671,0.026918101953632725,"[0.10678388116904153, 0.11100717820170324, 0.15282006850492205, 0.13109451638600284, 0.042003311275220404, 0.11785410633444404, 0.09400633174692614, 0.07954057923648952, 0.10569621653172838, 0.12944727744651893, 0.09487364154701139, 0.11677571935212194, 0.10295990179127283, 0.06740606195425072]",0.23653952565483496,0.02848278084778497,"[0.2288198099382459, 0.25257428088026196, 0.264674360284193, 0.2760760928387849, 0.24450509982730317, 0.25738405253619157, 0.24200892834552565, 0.23075862067114497, 0.2541002028250876, 0.23578292677996948, 0.19825424279513862, 0.2582798601129056, 0.19816821731828585, 0.17016666401465094]"
27.83,185.21428571428572,141.7924694601388,"[24, 146, 89, 111, 29, 56, 224, 140, 153, 225, 509, 154, 378, 355]",261.3543461741882,86.86859788956487,"[129.13568969457648, 258.74089091273277, 212.1404232471729, 220.55573731019558, 106.49894190202501, 185.6198378830455, 416.72752799340543, 246.99434122495057, 261.65624814579576, 267.03032492818113, 386.45284878175346, 277.72611847746066, 352.52379649918544, 337.1581194381545]",230944.42741890784,150654.46164993758,"[43698.3668842836, 202890.79982111783, 149393.07610483305, 145972.25721045997, 31232.292597223368, 93343.3897387664, 574192.511115592, 172199.99763375716, 184689.53617774686, 262225.8070951335, 459880.19510103203, 201736.0220974419, 369001.2056758348, 342766.52661148726]",0.1596413060815322,0.019937348996377995,"[0.1131657133927089, 0.17569959336198604, 0.17010116413838872, 0.19602717667391029, 0.1390219733298156, 0.16184592051622995, 0.16191479626607855, 0.17171247244298588, 0.17885456451672946, 0.15859204209115219, 0.14036531597893995, 0.16196008786404664, 0.1649765794328832, 0.1407408851355957]",0.1068924828564165,0.022357838034301906,"[0.10538222849547048, 0.11649277024988901, 0.1394378398383338, 0.1306182951059869, 0.14642191725724218, 0.09758012604907447, 0.13435335799791284, 0.09820569923346242, 0.100232070879473, 0.08940305225604422, 0.07426235425564413, 0.07512485418195841, 0.10044899386328508, 0.0885312003260539]",0.24310512447328506,0.033622831742317366,"[0.2175153425122865, 0.296683974712896, 0.28793616084725376, 0.2633583771518367, 0.2614198509586987, 0.24565696417063773, 0.24979659440643526, 0.2309898556877139, 0.28866036317420135, 0.22943365973604243, 0.21730615792274152, 0.2411972723426549, 0.19252938044588894, 0.18098778855670306]"
28.0,189.57142857142858,145.5724584505622,"[24, 151, 89, 111, 29, 56, 235, 147, 156, 227, 524, 159, 383, 363]",260.8090449981102,85.3637112395663,"[132.89356714010864, 240.16108155438195, 199.94222834889763, 221.1798888169889, 108.6358377600271, 187.18994090852684, 388.0851597129268, 257.3175099166744, 267.52564298002596, 275.94376695800463, 401.5569363040474, 278.2738383196622, 355.12770815933726, 337.49352309393373]",227169.34520944653,154061.00550361187,"[44836.06046859968, 169945.9396662705, 117960.09020162359, 148132.2812852447, 31347.159570195225, 95027.30413986355, 578682.5477945462, 182674.5164589633, 187288.50205421037, 226698.89891447895, 467624.37068475125, 207662.24832863978, 377085.57853805536, 345405.33482680883]",0.1567796240361639,0.020651467106491316,"[0.10629835807178611, 0.17691424455213337, 0.1716033854750914, 0.19256517129103476, 0.14417959168857158, 0.16690373468351088, 0.15568937376847508, 0.16714186874601306, 0.17082980866195033, 0.14911339369232593, 0.1362867885034299, 0.1595750682546497, 0.1619247096614273, 0.13588923945589532]",0.10036048880067724,0.020086192792489157,"[0.10174225434835076, 0.08520221304745286, 0.12168520641711726, 0.13911915446327802, 0.04852646367995341, 0.12038874430697355, 0.09441460670091062, 0.10179364385190998, 0.09724452012341284, 0.1029619024138142, 0.08936134497125917, 0.11230389293942071, 0.09501708375174127, 0.09528581219388695]",0.22599834350256698,0.036898592010606655,"[0.22668999866043663, 0.23778520323159458, 0.2799298740628584, 0.3141597482346172, 0.2325007070167754, 0.23973031758269672, 0.21597312171418814, 0.21375736846627574, 0.24794818800937368, 0.21602391317665876, 0.17563236828700565, 0.2020290252963007, 0.18150194159454652, 0.18031503370260973]"
28.17,196.42857142857142,151.54065932472193,"[23, 155, 94, 113, 30, 58, 244, 158, 164, 230, 550, 163, 387, 381]",264.0990744655329,89.10778483466643,"[127.66887581943391, 250.28968789719923, 202.33347834015012, 226.07949407212485, 107.76678301290386, 184.54934906497357, 404.4291433801753, 254.05180452269823, 266.2896307288925, 283.58751295282025, 408.83636268874795, 281.5892619838492, 358.7364478324302, 341.1792102210616]",232827.38240731877,156239.96878382296,"[39080.0452082947, 181580.6767890018, 123778.69064533859, 151459.58172674265, 32421.669977298683, 97368.29796985914, 584087.6833487939, 190176.02878822616, 192342.1517897663, 236524.95411140914, 477801.2318624262, 215628.9357780196, 384422.760039246, 352910.6456680399]",0.15625621115055607,0.018068240068113785,"[0.11459534445067769, 0.16756538608382832, 0.17338581940643027, 0.18508914438189006, 0.14239918454278314, 0.16187746973550265, 0.15491262250628682, 0.17016719990441204, 0.16519308176144323, 0.15439096584114148, 0.1340112227276792, 0.1656827686830084, 0.16321948858616725, 0.13509725749653376]",0.11132154879387282,0.01823895610622242,"[0.14604604396733448, 0.09025410486428025, 0.12649628844211927, 0.13031915544144437, 0.12239189374854852, 0.11089744060241345, 0.09967811249309658, 0.1225306921983352, 0.09124288223550163, 0.12234321368264461, 0.08388306469687161, 0.1239954108412114, 0.09210750938822018, 0.09631587051219805]",0.22938451263911683,0.031764909983631726,"[0.2532579161875452, 0.20751765162953872, 0.26884946078862343, 0.2630851012181162, 0.23189950882192586, 0.2153573432349222, 0.19660099955028904, 0.2542536135814462, 0.2258492362705915, 0.2230312626032957, 0.17797226415397466, 0.29316116920163293, 0.20415307797275412, 0.19639457173297975]"
28.33,204.14285714285714,156.68923537855588,"[23, 163, 103, 122, 29, 59, 253, 165, 170, 245, 574, 167, 398, 387]",271.9962515324351,88.05147553820301,"[135.67112590540762, 251.8170490767857, 210.27040752307906, 237.08101422986275, 108.63654703343181, 186.17955412768873, 391.8794780827193, 262.1184595228984, 296.2849676081512, 333.1793492280756, 408.27455953607483, 281.36823346382965, 355.4917018894055, 349.6950742266815]",249470.37478587622,157898.27788553055,"[47617.287847540065, 185809.41317445942, 133775.09253122885, 166718.63274864582, 32472.623438787217, 99795.22839851229, 588610.4159136367, 195800.3060409904, 256824.13709540153, 313284.9096417814, 489454.0097202974, 223586.5113097688, 394697.96366406843, 364138.715477149]",0.1564872852286237,0.01994947618676594,"[0.11005385120178594, 0.1765204534945577, 0.182641017748943, 0.18599147373879193, 0.14339551385861724, 0.15930554888073256, 0.15362565643121284, 0.17244378923842682, 0.16602308473565222, 0.15222579709416037, 0.1337238898374314, 0.15702852150610885, 0.16066194463297778, 0.1371814508013332]",0.09829512510722015,0.020131400466266894,"[0.0621486378443598, 0.10484825303566658, 0.12386685359544981, 0.10305332414455659, 0.07713113472019797, 0.1222906341184654, 0.10065635918553024, 0.142171948399996, 0.08875149846060158, 0.09822142511962192, 0.08352163445638229, 0.07928423525015896, 0.09408156949549519, 0.09610424367459931]",0.21575556479146865,0.02502370693535658,"[0.23825254707825796, 0.2291016121925031, 0.24889474747354512, 0.26404169192224686, 0.18649615224529667, 0.21122230696682634, 0.22689234238518366, 0.24236760260430001, 0.21090906702384643, 0.2024162195558545, 0.18305068103635103, 0.18845802496429148, 0.19509600259185483, 0.19337890904020344]"
28.5,210.07142857142858,158.869789104505,"[25, 171, 105, 130, 31, 59, 259, 175, 168, 260, 578, 172, 410, 398]",275.7438915299971,88.91115717981523,"[137.10318983403758, 253.1108562773951, 209.66907527706923, 244.99830499871686, 109.46867653138855, 192.09349097684378, 402.04201262042045, 267.2487403074768, 296.97354185373405, 334.1608399992413, 408.0359686901767, 290.4895132955768, 359.31588455630424, 355.7043862015779]",266510.2913784444,184693.21141952206,"[49172.26666752271, 190830.95447019686, 138871.82170042116, 174416.9924311669, 32801.14821675225, 102459.56356259857, 741697.2170636076, 202747.21058435726, 262674.55605713057, 326429.20509529894, 497885.19995669974, 233955.46093010966, 402983.78196243156, 374218.7005999284]",0.15582476782934002,0.019466097974093682,"[0.11301600464580792, 0.1710932600409422, 0.1758404501611936, 0.1860854308175123, 0.1395870770025899, 0.15943611349144243, 0.15624159328017256, 0.17841414967108227, 0.1672512477549696, 0.14948216279906718, 0.13183147285528696, 0.15466579935385655, 0.16160670753919207, 0.13699528019764434]",0.09885096073254356,0.02238001359001582,"[0.05826010782183679, 0.10213968899633924, 0.10007431232241462, 0.1310348879935071, 0.09165460256773192, 0.07469449318889777, 0.11684281756059649, 0.15198225753654632, 0.1014500656698783, 0.10321204662702274, 0.08702064254158166, 0.08297669616964362, 0.09023348735336448, 0.09233734390624895]",0.22227507062986912,0.03573055798930281,"[0.3047353264842903, 0.20149557776770807, 0.24899809148022486, 0.27367304096675155, 0.18094646241488246, 0.2082115443824572, 0.21202064852672006, 0.24268708185207097, 0.2532863449755639, 0.21162554518770427, 0.17841183625283114, 0.2024764033518863, 0.1878897166327026, 0.20539336854237436]"
28.67,218.0,163.19407983228953,"[26, 188, 110, 137, 33, 61, 267, 185, 174, 271, 600, 176, 421, 403]",281.24531364171395,93.86133279093856,"[137.49390948879628, 261.7490211075208, 220.19228955223323, 253.4777945053418, 112.57600779890804, 194.02862758529508, 462.72949608840264, 269.5014696821992, 299.3060553818096, 300.68535325585145, 399.73346363770787, 298.40592540395664, 365.28638489817973, 362.26859259779354]",270225.9784160279,185344.41224987234,"[51296.0885331383, 198842.70762336013, 145747.01016233026, 184882.78558946672, 34195.460762324146, 104871.90132758742, 745945.7116161294, 212141.82208084353, 287669.7577556384, 264405.57724689896, 507950.3107839641, 242349.64267874736, 414424.21388756885, 388440.70777639264]",0.15538137373972044,0.02007920820519017,"[0.11409889562634332, 0.16577921355248065, 0.17809324446758146, 0.19228299747001373, 0.13763116670383535, 0.15672162182452562, 0.15560751512578638, 0.17381758270459455, 0.1716828159540776, 0.15123642865612613, 0.13218297941876636, 0.1517386580331987, 0.16008945133787963, 0.13437666148087662]",0.10062082745474434,0.023961680560883575,"[0.10635324717615895, 0.09822946685548499, 0.10158514167657644, 0.16859092139902984, 0.060111790791799166, 0.10684497597386106, 0.10903466090021406, 0.11973645225981698, 0.104360863128654, 0.09636222287939754, 0.08489017142669383, 0.0842485697117071, 0.09350214238949692, 0.07484095779752986]",0.22545506969380383,0.02902279734530391,"[0.2516854616074395, 0.21218568507611832, 0.2426299698577206, 0.2701115235204948, 0.2606845631634995, 0.2188110555210268, 0.2223701683772179, 0.23848962319732334, 0.25560239360404174, 0.2131955018437718, 0.17047964500072257, 0.21734227537658585, 0.21018832713991784, 0.1725947824273734]"
28.83,226.92857142857142,167.26186943542442,"[28, 198, 115, 146, 34, 65, 278, 196, 185, 283, 617, 183, 433, 416]",286.9466418656928,97.23872489389646,"[145.17414846024855, 266.83418581723004, 223.65701305803705, 259.6966265109867, 118.54464969822223, 198.53408623296679, 494.5548228865189, 265.9376679231352, 294.1144179494523, 304.0679549082815, 407.1080350658846, 309.73193323314035, 368.3138143959349, 360.9836299796604]",274666.68671516085,176057.9756304271,"[54756.1459172217, 208977.13250591294, 149733.0416981975, 187328.57058803618, 37280.46902350036, 111167.42293084563, 686421.8342726151, 217758.62929493582, 313801.80995963374, 273323.22740954877, 524187.52249042044, 256113.6964611706, 421738.97988700005, 402745.1315732133]",0.15819624011547165,0.01915741232444865,"[0.12102216006115074, 0.17100013273800402, 0.17382615707555962, 0.19432771318000724, 0.15227213970779846, 0.157760388707371, 0.16637457276158693, 0.17597142852206857, 0.17603130919460114, 0.14701388781858526, 0.13282899592409278, 0.1491520442163426, 0.16022545819448958, 0.13694097351494505]",0.11337212679331421,0.021789640526713307,"[0.124071577341355, 0.12663984872048792, 0.11458372017486851, 0.1329375699501383, 0.09048147547524173, 0.15767021290752384, 0.13393289138083236, 0.12527040485583574, 0.12570157361201542, 0.10490341284648753, 0.08728045507714667, 0.09341379056798098, 0.08884270699501753, 0.08148013520146719]",0.23702207207064438,0.034868019032472136,"[0.28631373329312343, 0.2533693845729813, 0.26629849713542963, 0.277770083093465, 0.227054851915807, 0.2321317891919409, 0.2279266736584121, 0.2814384775789842, 0.26034339471816476, 0.20455109566891239, 0.1795365512055514, 0.23283540242732545, 0.21748714638106142, 0.17125192814786244]"
