t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min)
24.67,29.103448275862068,19.429993065924442,"[78, 53, 14, 27, 29, 32, 17, 59, 41, 40, 16, 16, 60, 19, 20, 33, 45, 61, 16, 29, 7, 11, 12, 6, 22, 8, 10, 14, 49]",135.78822479630622,49.288510504588345,"[263.1144666508504, 151.60682767646955, 118.74956035429982, 170.93801414991506, 128.9020362676773, 105.8681833783321, 106.45349350329273, 231.66580029743952, 189.62169090899752, 150.15152730243352, 114.64695692233941, 87.96226505096827, 180.27646879856565, 136.68790296678094, 120.86783359332793, 121.01352850203708, 217.6025037278299, 180.2448223092029, 96.60913688194091, 117.83654187533907, 74.05176688078869, 77.10357092968454, 82.28883459670108, 69.11254155141866, 106.88074751679376, 110.25222485296104, 82.41098546133298, 149.12445285519433, 195.8138333299649]",55055.5182828548,45537.53492427687,"[166997.25459364933, 62523.79032074663, 28844.759884302148, 66739.38076035716, 47618.085860924046, 31859.049223555267, 29929.53617593954, 193485.69285700904, 92666.80129197337, 64708.86297527106, 28095.89463298491, 19875.736785649027, 91367.15062071083, 42739.90168986679, 34187.793655464484, 45528.15423882373, 132803.05414753954, 90253.13099413854, 24332.94817013217, 38752.0304850505, 13138.938226178978, 14317.499048530099, 13930.772408116998, 7112.572195313756, 29065.36252004706, 25558.66412165691, 15953.937487004037, 46480.50848793283, 97742.76634392023]",0.10491429576878393,0.024920606654736197,"[0.09712403308376229, 0.09595646918646014, 0.10396506758673615, 0.08449604683676774, 0.17104355447140424, 0.11311466264154661, 0.11713770011921414, 0.12082482925306219, 0.10463823039822204, 0.09875871693517647, 0.17208752373056127, 0.07363658119427961, 0.12115366935328047, 0.1192076123643561, 0.09272484916828247, 0.09480063567603077, 0.11713309876373848, 0.10834193208444605, 0.0747667111155096, 0.10651570686595335, 0.1089250353443845, 0.1117722227813284, 0.051357985496934766, 0.07080415045054406, 0.11984947883103167, 0.09916285409679332, 0.08008054417112878, 0.11912416841765987, 0.09401050687613909]"
24.83,30.620689655172413,20.196205076879895,"[83, 55, 15, 27, 29, 33, 21, 59, 41, 45, 17, 17, 62, 19, 21, 36, 48, 64, 18, 31, 7, 13, 13, 6, 24, 8, 11, 14, 51]",145.47726332709578,57.41252062169965,"[254.3785001212001, 153.367062467889, 227.34168501534631, 171.3634536349197, 130.97710452786077, 116.9098362376529, 112.90571665097738, 241.14169503257153, 188.9723609627817, 155.74696570290843, 116.22863048823156, 91.04338543442861, 180.14962761208088, 137.88766385157157, 122.83497551264561, 122.18551602252901, 219.1101928676392, 292.3513393197483, 105.80237708088048, 122.0817006699292, 74.43434354799427, 79.90022282263483, 80.14074633826365, 70.45932131507405, 113.83037520556508, 110.30174819627698, 82.54127527736496, 150.5891269575879, 193.86368761122344]",62418.5807783054,52102.75542887499,"[170850.39642684755, 64515.13913224532, 82598.78584469596, 66925.67176412743, 49158.0397772734, 38268.27796986001, 33649.70494067416, 193975.06077736116, 92499.67520219184, 71371.96986392417, 29090.654121118045, 22234.548771252375, 92558.52023125808, 43305.52776856294, 35678.76836040727, 46587.42963465476, 134760.22237112786, 199640.34931210076, 28421.15821301254, 39780.69877151634, 13214.77758693301, 16491.43942242301, 15044.492448721468, 7340.456496089106, 32040.936034815342, 25556.33284497737, 15948.461981336868, 47583.32550872412, 101048.02099262414]",0.10343155710671825,0.026090526355180096,"[0.10005758273162693, 0.08724945081028698, 0.09686548358988807, 0.08803019528664643, 0.1710639596435351, 0.13298209355668839, 0.10927729581167303, 0.13051981741053437, 0.09503721365960642, 0.10006315978612239, 0.1583833883030107, 0.0746131985312899, 0.12177951010398161, 0.13772838568875317, 0.0910795938019239, 0.09439764205854208, 0.12520640603496222, 0.10458465704083561, 0.07033074910940681, 0.10519798177073973, 0.10146150173700759, 0.09820916832834665, 0.046892732372668534, 0.07025273766774269, 0.11768739026287889, 0.08731201717828958, 0.07565716791296477, 0.1126040654226403, 0.09499061048223556]"
25.0,31.275862068965516,20.014096017778744,"[80, 55, 15, 26, 30, 38, 21, 60, 39, 47, 17, 18, 62, 21, 21, 35, 49, 66, 19, 32, 7, 16, 13, 6, 26, 8, 11, 16, 53]",145.12367582975114,56.42156570484882,"[242.61662140241674, 164.41328715221746, 227.65227458949613, 110.46328070533357, 131.57054725710458, 113.97022342924765, 114.80380018392374, 242.72097402425393, 149.88598928922573, 165.11231488755945, 117.37042690743264, 89.38706208284276, 182.92928178426595, 138.43652381915552, 124.00764710511174, 122.60224109751373, 219.95420276964944, 293.57606215436914, 110.17030695822707, 122.59364528420834, 75.10213222667055, 87.74164349406848, 80.78057491441425, 71.72949211100014, 141.3400915306277, 110.27573522913242, 83.09089909743332, 172.88897650249623, 201.4003410733838]",61959.55565411416,51296.712912720606,"[156904.46274994628, 73278.86509057798, 83755.06004409055, 32530.02280328652, 49603.01359660744, 41250.068535566665, 34614.15435908101, 197076.0591396754, 60783.62342055395, 72829.24640521663, 29697.39891163041, 22600.24176317941, 93992.24571507821, 43732.398302745314, 36458.51160047843, 46706.335912973445, 136008.99916406182, 201050.46270318597, 30842.713872373442, 40952.96730941201, 13324.01085799643, 19898.45502131168, 15361.782788215332, 7403.071136353819, 49513.2599106693, 25672.548327225188, 16101.453845875085, 56427.51269727954, 108458.16798466313]",0.10448648054525787,0.024530679776391888,"[0.09846324101099688, 0.08971575249467431, 0.09526741984256895, 0.08765790684302492, 0.17193844245613538, 0.11669815085392124, 0.10857787076232808, 0.12919660784187323, 0.0929928004138652, 0.10538179318012349, 0.152792354546125, 0.06412803491706627, 0.11999646240633655, 0.13694924016636628, 0.10231387377025705, 0.10973702212796002, 0.11930165224966915, 0.10758442973705247, 0.09761369297801577, 0.10237821089869245, 0.1050524281277085, 0.09559536209329925, 0.04611764754513263, 0.07097172504677776, 0.12418053595244405, 0.087963185985692, 0.0837505679391792, 0.1109068074799308, 0.0968847161452611]"
25.17,32.96551724137931,21.094147391804963,"[84, 58, 15, 29, 29, 41, 22, 61, 43, 49, 17, 20, 69, 22, 22, 38, 49, 68, 20, 37, 9, 16, 14, 6, 26, 8, 11, 17, 56]",147.42836555552972,54.84471408514943,"[243.26460003918558, 164.14942271596357, 118.8868283172461, 114.91967559150899, 132.22121041845838, 115.35103860530026, 116.95051564456487, 243.64180438150325, 155.81798594337312, 167.0821415390471, 119.23849277568503, 98.05379382777825, 193.60937114639043, 139.63097115583994, 124.14854817763757, 245.19553516441837, 212.25744193864298, 274.6715465133648, 109.69868738822463, 132.60894867252028, 87.04996901352384, 88.21683039977943, 86.04568961952724, 72.33457012944581, 142.47864703790756, 110.84253752352318, 83.67153730181117, 175.50888517788707, 207.87537495030256]",66493.86346813838,55605.77272765181,"[172189.16474472015, 75847.9195981616, 33037.33663282145, 36306.60849373398, 49995.82320055662, 42357.35119463359, 36305.27333646338, 200093.74426557584, 63584.90355296831, 74172.29492391323, 30750.73839592663, 26036.73834896417, 101116.86445535535, 45144.877813824736, 36317.42638957012, 161419.9440589103, 131281.00836283428, 205827.8571728104, 31988.36765290206, 50886.10980409612, 16363.288246668293, 20212.065596305823, 17179.378036870927, 7516.924078850269, 50218.05159864602, 25945.396187400496, 16251.884695556597, 57808.888257283936, 112165.81147968817]",0.10570414231036128,0.02790415530449627,"[0.09827118511443379, 0.09772398642699816, 0.09657672903486754, 0.08784929665335982, 0.16714413526908128, 0.1257757922596138, 0.11888374447863279, 0.13361365704050487, 0.09608139739021618, 0.1106741572458819, 0.16196984280892562, 0.060703015264656435, 0.12016626404603163, 0.1189068574462254, 0.09423151997945911, 0.09874935119916582, 0.11997427607020376, 0.10165637673616094, 0.09232671463180502, 0.10750721456954745, 0.10009002814153464, 0.0784323312960436, 0.0470407151241478, 0.06968058641681146, 0.12097403384872066, 0.08789625155914216, 0.0874813341469686, 0.17007235841423712, 0.09496697438709928]"
25.33,34.3448275862069,21.73751835958966,"[87, 61, 15, 34, 30, 41, 23, 61, 46, 52, 18, 21, 69, 25, 24, 40, 49, 73, 20, 37, 9, 17, 14, 6, 25, 10, 11, 19, 59]",153.67867849885437,63.353005552600436,"[267.34881211252707, 176.73763249129908, 119.90985479878871, 120.80040713025423, 137.42463008675193, 125.23026927246227, 118.03488051212514, 245.42980580922548, 163.51935984106296, 169.64555724814286, 120.37497619235899, 101.84022571842105, 195.04384470197368, 150.6390108054977, 127.62992353158793, 344.76203157522906, 219.27241849136334, 252.26942859583045, 109.89674329667793, 134.85966998729813, 86.8984583244448, 89.1373193493857, 86.80077455773355, 73.84222004685516, 143.2815037101883, 102.60592557275793, 84.18550418087071, 183.8323109836771, 205.4281775419862]",76083.91016215118,76364.09339341354,"[186416.7725752672, 80506.08130290938, 33421.32116667322, 39863.38828431751, 53078.11279193898, 44356.6302059565, 36666.33968445477, 201999.3501071526, 71501.35475140974, 79927.8824168751, 31758.575106232784, 27803.26090540531, 102951.76488753846, 51183.44543147015, 42132.48890283473, 361781.327178277, 137564.2772577638, 207748.41662737506, 32380.315288457386, 52710.9649815145, 16375.297812170933, 20833.523774013494, 17780.87961200679, 8095.045294959933, 50759.07740764324, 25852.048415275854, 16419.685980691356, 62706.582731462004, 111859.18382033629]",0.10489544882330609,0.023622246863877077,"[0.09732379591635007, 0.09150941382695767, 0.0909451166503738, 0.08575572980322749, 0.16553418047204632, 0.10545453674911136, 0.11499376027612904, 0.1386025170318292, 0.09974990483612256, 0.10644289497523174, 0.16012400196265175, 0.09157732798899894, 0.12030539184950687, 0.11201342242265193, 0.0921859025104734, 0.10288928181250526, 0.12199759379083248, 0.1006794289124513, 0.09090082781668321, 0.1157564353987413, 0.08032262306777414, 0.08609210497670647, 0.07001704099563832, 0.0701932085480457, 0.12726309389183127, 0.08823685049549332, 0.08770225362552184, 0.14134521430503644, 0.08605416096695365]"
25.5,35.827586206896555,22.82240278685654,"[95, 63, 16, 35, 30, 42, 25, 64, 47, 55, 19, 22, 72, 25, 26, 39, 52, 75, 24, 35, 10, 18, 16, 6, 27, 10, 12, 18, 61]",149.47008735109324,53.34631870544964,"[277.3401610204304, 178.38956136238772, 120.73301232833632, 121.9106020138861, 137.89724610295437, 129.63890072900304, 120.67796268371788, 236.41883201649534, 164.58381467947913, 181.68810371655832, 120.47413095011996, 102.2205891805989, 199.17856786708668, 145.99048434473588, 128.45569207693154, 170.66580151961344, 227.0311262083634, 258.12282797977554, 112.908605771961, 132.84590584407653, 91.29132421130163, 91.74975070840388, 88.31671522562117, 74.76007527621235, 143.3821105284577, 102.71778756143254, 81.38654107208386, 184.84452325865837, 209.01177694302214]",68978.72158386363,55415.99421948611,"[197260.40675864983, 82492.49018800564, 33745.10232846722, 40980.04409838856, 53606.12258106097, 48966.83225784393, 39924.38276692477, 202910.88958441405, 72503.60514120982, 86886.76879172692, 32757.96042515443, 28910.900170908266, 106284.43711662678, 55134.64983209944, 42946.55304762133, 87915.65851438085, 144932.7084422085, 208897.24454318828, 35086.05567865962, 51182.60555923336, 19697.684171012374, 21516.507004742318, 19579.400292239712, 8484.453778406307, 50817.748013865945, 25995.951798066773, 16908.99768044591, 64099.44715426416, 119957.31821222907]",0.10443157583041082,0.024241196516681062,"[0.09559278409660345, 0.09228700376091269, 0.08868429640957312, 0.0871992782784399, 0.17255911092818327, 0.10294703738448736, 0.10517962240914439, 0.13296901136446837, 0.09975713244490941, 0.1160450179159388, 0.16224655197670415, 0.07576261404649526, 0.12168190686092328, 0.11253315507930994, 0.08851982874889777, 0.10074766388320136, 0.12034674986302225, 0.10608368397162045, 0.08376568993837998, 0.11821872023832918, 0.09776657361844418, 0.08550169725355242, 0.06553311811625545, 0.07063055203676889, 0.12279829238262416, 0.09667943873738664, 0.08672492625928235, 0.13395406009715727, 0.08580018098089805]"
25.67,37.10344827586207,23.51191920766117,"[100, 65, 18, 37, 31, 44, 27, 65, 49, 57, 19, 23, 73, 26, 27, 41, 54, 75, 25, 39, 10, 18, 16, 6, 27, 12, 12, 17, 63]",151.52893451252365,53.63115758845735,"[277.67990082667745, 179.97549143427946, 134.43925659474218, 122.2229153076636, 143.47566648980492, 123.05389647008036, 124.66756610007334, 246.32505989948754, 169.65770350830286, 181.7272873979716, 122.032203359448, 102.61086477143287, 201.8300515860585, 153.23341124278178, 135.28223700007078, 136.8090572968094, 238.48021512664567, 258.2726309946077, 113.88630277867746, 137.1145653206877, 92.17061524732631, 95.19063059638998, 89.05208275048645, 74.93326541575125, 144.26617964671058, 120.60883146678496, 81.12078822226609, 185.5104990955742, 208.70992491559318]",69640.7034841368,55801.90698999388,"[203419.97051511187, 84465.19011858095, 37536.98803653818, 41103.07078710875, 55208.43457249498, 47734.00949682627, 42382.651838844635, 203196.5610235413, 73939.4473589424, 88582.74714353327, 34362.39879552284, 29929.078348963074, 110499.03188630915, 56173.15298648575, 48323.538711322806, 53616.05302608241, 148938.49472061658, 209744.74296386758, 36493.58519776005, 54703.538035152975, 20130.506361707892, 21874.443599073937, 19999.804633504882, 8659.565263634628, 51325.852395384834, 33448.745516905845, 16890.01515067088, 65215.8392258665, 121682.94332961226]",0.10661966656504547,0.025773194396670435,"[0.09368982161716087, 0.09545444946007867, 0.0918948790622584, 0.08782681306698184, 0.17318487653708553, 0.12297517878220447, 0.13493256709549023, 0.12767992815223084, 0.09783219035991088, 0.13438836202629073, 0.17048004801533748, 0.08703892787611568, 0.12339618013666558, 0.11538089143382643, 0.1040446674639639, 0.09912546701178168, 0.12150574971002373, 0.09279253105142699, 0.10107882374052857, 0.11343052455648203, 0.08646593620536865, 0.08050396321612951, 0.06412420362722868, 0.06829925404885469, 0.11744693222374783, 0.09607616114645808, 0.0764905529051798, 0.12642341683432887, 0.08800703302317928]"
25.83,38.827586206896555,24.104043770877418,"[105, 65, 20, 39, 32, 45, 33, 70, 52, 59, 21, 24, 74, 27, 28, 42, 55, 76, 27, 39, 11, 20, 19, 6, 27, 12, 13, 18, 67]",156.03435324385148,52.099702626589234,"[284.5539988861852, 181.859722996526, 143.846403173688, 122.82078287999992, 144.22193295753425, 123.32085234420384, 173.79401480929428, 233.8703140432565, 171.4040447145186, 182.53254466671996, 185.03418966213943, 105.55611806598372, 200.94662551707765, 151.40424788759077, 135.95782281083908, 137.47793236968442, 229.80070499542504, 258.2712751512316, 115.46587129931036, 137.6720521856422, 91.29259310380456, 98.46337538594605, 98.91115395348261, 75.39318901831034, 145.049954322483, 121.38446956491775, 81.42642225973553, 185.42039470375548, 207.84324034240697]",74526.73216779102,55974.56280957668,"[208320.80921529836, 89473.80135474287, 42740.61964263788, 41548.95210676328, 56132.1646705746, 47631.67403834514, 90318.88169067915, 204382.22875843814, 79142.48775591543, 89287.92047165669, 70765.64580638737, 31106.184195302918, 112173.33511890341, 61699.1607758907, 49630.905149175676, 56762.19547802563, 157573.32938032114, 211445.04149112117, 37771.49789280067, 55405.91392131795, 21156.963386686988, 22686.698164415782, 23021.623611550836, 8887.368567931855, 51960.46300174585, 33750.51085202499, 17008.30947205537, 65979.07818504752, 123511.46871018254]",0.10491278676379803,0.02284511927250585,"[0.10140936516303296, 0.09600542828712148, 0.09464989195234327, 0.0818739798498245, 0.171074919254302, 0.11707565785620613, 0.1256245960191727, 0.1238299241833088, 0.10129593488495225, 0.12580588197266146, 0.1476764056579194, 0.08274039803351833, 0.11726168002185859, 0.11456149405767743, 0.10744890835062507, 0.09713380331541507, 0.12140964527195905, 0.09200382031757515, 0.09753866534910849, 0.11134181389252736, 0.08438032747658515, 0.07850473961205016, 0.07011154341321207, 0.06743274944521177, 0.11512275294823664, 0.11288078820622371, 0.0720190388176693, 0.12268115798877126, 0.09157550455107281]"
26.0,40.55172413793103,25.266559219219484,"[113, 68, 20, 40, 35, 47, 33, 73, 57, 60, 24, 23, 74, 30, 28, 47, 58, 77, 27, 37, 12, 21, 20, 7, 29, 13, 14, 18, 71]",165.30910102725366,56.10766513553443,"[277.3135175051123, 183.9973937518192, 145.0160729509557, 122.09759365868105, 161.89256018803687, 132.8837817862128, 174.45290551478507, 234.7481369910065, 175.34382088575106, 183.64037722309027, 175.79617762527255, 105.07776763840246, 208.74068566646523, 156.13298141197987, 138.96932800244306, 268.6720645721514, 262.2286637277244, 257.1683520176659, 116.55173151188124, 144.49113176758516, 91.81504867250452, 107.15375640903866, 97.13097363757703, 90.95734555096935, 148.81536272068524, 123.70281062950093, 88.60053923593641, 186.8957890547043, 233.6772594824168]",82843.24865884903,61207.85975605018,"[208005.74198082517, 90447.50172772649, 43723.56187327653, 42736.83161116557, 69043.54852005736, 47156.13013582819, 91393.11218946519, 205895.84350645918, 84775.87459103516, 90544.51603801356, 78583.36750619119, 30837.166823791886, 118297.79685029841, 67630.46414272152, 50827.8838770635, 200015.69200886704, 179592.97096576972, 212123.6399532345, 38713.67409230929, 56151.69629224877, 22605.598416504698, 28664.09048511114, 23412.571558810585, 12397.138197814455, 55660.073380090806, 32821.22257335329, 18451.573609217754, 67517.4885098497, 134427.43968952098]",0.10413573930582067,0.021551249550687004,"[0.09429664810677292, 0.09419454803615589, 0.10461882380581344, 0.08259872181933213, 0.1693755060832985, 0.11759488549691802, 0.1178848041237726, 0.12675108860056633, 0.1070498205812245, 0.11993626143519645, 0.14116709527981713, 0.07804882739602013, 0.1124265938600123, 0.11280673619457267, 0.10017317371357684, 0.096704358760622, 0.1254826263495777, 0.0963546703893167, 0.09528980143065567, 0.1072491538582149, 0.09416108531939546, 0.08020464061793628, 0.08547755962480458, 0.06645512177584371, 0.11639543681352664, 0.10162219793080565, 0.06755420551476879, 0.12146135320042703, 0.08660069374985466]"
26.17,42.689655172413794,26.322320034900123,"[117, 69, 21, 43, 40, 51, 36, 74, 63, 64, 24, 24, 81, 31, 28, 48, 61, 78, 30, 40, 13, 21, 20, 8, 31, 15, 14, 18, 75]",165.21155237108167,57.68290501081365,"[278.0729990073956, 185.0929878024035, 150.21159276842346, 126.64947766290315, 172.7394453840603, 138.3614553095642, 141.28959003218958, 241.18791396565084, 187.52037993835302, 191.06404226029457, 132.64746606538327, 104.36883017821538, 210.50717345051615, 163.07795904541774, 138.43748895631987, 292.3110634175341, 264.5676253525282, 257.744300952548, 120.43108135748973, 141.0306645705938, 94.48996757296459, 103.7465127158909, 97.51537143623602, 96.31975423071823, 150.86545613489005, 122.10448038189558, 89.09838998864997, 187.9799223696327, 211.70162645270563]",83722.64285719497,63909.80585064401,"[209665.81818797687, 92402.25234996347, 51674.27984287105, 43910.69477781031, 80264.26902149654, 50183.587695035145, 53635.55404197726, 206847.36920712527, 94723.19013915876, 95416.54683843126, 42787.97338382425, 31287.5872648713, 120998.88101089078, 69729.35162776864, 50776.93832049321, 222668.874171841, 190102.3076807457, 213305.62465539324, 41369.790854606224, 57901.50705209674, 23681.903921508645, 28732.969864967494, 23553.390392485788, 14045.538340617899, 59518.83312420253, 34269.71955353165, 18616.54693922413, 68613.29002268793, 137272.05257505085]",0.10492166336850614,0.019996769064428647,"[0.09357549388530988, 0.09027044415465535, 0.10448415144168324, 0.08259291283256115, 0.16018458453526138, 0.11062992777134437, 0.11519709338039212, 0.12954988345213414, 0.1039136991355244, 0.11047970756227246, 0.13131445495955, 0.08290625109456098, 0.11822277864136957, 0.1126329916814632, 0.0999574153200442, 0.10792323083927899, 0.13577186854766185, 0.09786177172133184, 0.09181005185687521, 0.10417396021488882, 0.11172573725594333, 0.08142449735653197, 0.07549615304065253, 0.07414572752487761, 0.12128282524431151, 0.11032675902782016, 0.06935362272686343, 0.12018185535902244, 0.09533838712249197]"
26.33,44.55172413793103,28.024971271677067,"[125, 72, 22, 43, 39, 56, 38, 76, 64, 69, 22, 24, 85, 31, 30, 49, 64, 81, 30, 44, 13, 22, 24, 9, 32, 16, 14, 17, 81]",161.9906847109043,51.9288479930273,"[287.7261462018033, 185.08707003502684, 150.89503904547638, 126.91155405011698, 166.4611257879017, 150.10203547763982, 146.35108489870115, 235.73025938724015, 194.92165827286115, 200.8332312878696, 127.80783474104881, 104.90967492325701, 206.64078532682203, 163.69843359976053, 136.7296474166848, 156.17816802869123, 258.64312126996606, 254.0845872468596, 121.05387783830895, 146.09948369719734, 90.55785599560042, 107.65062456557426, 110.81731312914064, 95.30685643020519, 152.42959999535282, 126.642665076234, 89.76248838102086, 188.32436865668433, 215.3732658531793]",81054.21546941518,59284.567133758355,"[218622.25487496512, 94802.08807653474, 52343.11888495167, 44178.51915120604, 80394.28541486891, 61329.13114140794, 58125.3127949166, 208413.24991128818, 102719.0163477049, 106742.10340453542, 43665.07037797635, 31753.742775649385, 126468.27551195658, 70692.38166605328, 52317.4870206571, 68216.95946572453, 191943.5163452392, 214864.52308175567, 41967.14653696844, 63157.10356059428, 24097.05892129582, 28975.479859911036, 31760.99969322436, 14826.63034853834, 52963.27272504628, 35389.71657380175, 18867.88056265177, 69322.61571158859, 141653.3078720277]",0.1046733887091364,0.0202963093862844,"[0.09109207150102339, 0.0984656148527727, 0.09978098090155564, 0.08257553413728506, 0.15321202757853183, 0.11170439637539623, 0.10914365533051403, 0.12452814716197895, 0.11189140026302946, 0.10855338868187969, 0.13435274226810184, 0.08563387242969984, 0.11186229166954524, 0.11729791835202778, 0.10743124088437402, 0.1178007859303365, 0.14180181536500766, 0.09636457977963993, 0.08422566419578961, 0.10529101651228934, 0.09920479419063863, 0.08026156276066312, 0.06126207071388549, 0.0904408760136352, 0.11310978498186222, 0.12129088319092404, 0.06646081764917319, 0.11754698634319913, 0.09294135255019612]"
26.5,45.758620689655174,28.60026869555823,"[128, 73, 23, 45, 40, 56, 36, 77, 71, 72, 26, 23, 86, 31, 31, 51, 64, 83, 30, 45, 14, 21, 26, 10, 31, 17, 15, 19, 83]",168.25322781240652,56.08117469680174,"[287.8506153499566, 185.912284388405, 151.86075646066223, 126.82525719398613, 167.69156630152457, 152.1655465134553, 149.51912174001336, 249.10482159236028, 195.03502976584392, 209.22741673565326, 138.19878904767958, 105.3993009020695, 205.36399581050037, 169.23191530625348, 143.15319225316557, 265.66560891697065, 265.3031837790228, 253.72430294524318, 127.42249918947901, 152.20087120006545, 90.3694313496745, 104.1522835293581, 110.22709677721495, 95.72136547564168, 123.87753062333596, 161.72472475910243, 87.38173939934127, 189.07265742027957, 215.96070183353032]",88442.33715465733,66217.75558230845,"[221785.64734083053, 95776.52486265478, 53526.62631589918, 45693.667163894446, 81684.79320906819, 63013.71354909572, 58494.4147431459, 211820.82105896008, 107558.74945260398, 112130.11813812955, 45694.62236097623, 32095.25922602437, 128482.18305019359, 71120.67700651822, 53214.58011219167, 225122.26671573205, 201093.09321487576, 224815.08259067952, 42883.26083116748, 66014.69599949995, 24102.02550332786, 29244.326478464936, 32875.66207551445, 15561.53188674143, 47755.018557511336, 40395.195128779524, 20435.250310756077, 70291.60450906129, 142146.36609276466]",0.1035761893918122,0.020337386113845578,"[0.09676604899729664, 0.09570021330569958, 0.09689951770986215, 0.082354870516434, 0.15261500028297742, 0.12309740775026874, 0.11802994005739802, 0.12193591458891329, 0.11264027652170436, 0.1073258658794051, 0.12333725838669726, 0.08497500683008319, 0.10783924871065342, 0.11125832933291498, 0.10538620284029591, 0.1207380602254819, 0.14311199228890384, 0.09458919332727155, 0.09258740734702069, 0.10085186895424299, 0.09196958586112788, 0.07823804373703411, 0.05474867666286133, 0.099779266125214, 0.1094761590076204, 0.10503870284736574, 0.06347671827128884, 0.11582764205587977, 0.0931150739406369]"
26.67,46.86206896551724,29.286423156145037,"[133, 73, 23, 46, 42, 52, 40, 80, 76, 79, 25, 23, 83, 32, 34, 52, 66, 83, 32, 44, 14, 23, 26, 10, 34, 17, 15, 19, 83]",170.73625103359225,55.547953928000645,"[300.97288639758403, 186.91397007553942, 146.318089752915, 134.81330640172843, 178.95034335540024, 149.66915638528764, 151.76812173674438, 273.4482996586483, 199.0496022914055, 210.29247153007975, 132.22886003204738, 106.03514939318832, 213.63844480243813, 169.80194398268873, 144.39322795565002, 259.6283506687814, 267.25279118988084, 199.83294743027477, 129.05035176877925, 156.39577142895976, 91.09233430906156, 108.10477244666197, 114.52714223918393, 96.22375426863623, 173.88998559444954, 163.0360246301903, 87.861067455263, 189.56366197124848, 216.5984508214578]",87631.43854634777,62642.81752621271,"[224094.28091064168, 97103.47551645954, 55034.30227255607, 49141.165443947524, 84616.74285863661, 61576.16709114684, 61520.36552495532, 230449.84339220813, 110502.52397166267, 114535.47475807514, 46283.60080809971, 32457.042042539386, 134308.12257555377, 71613.93693761715, 59965.88385705033, 226546.8651128627, 204202.63895838443, 117560.30428686703, 45904.142060509825, 67522.5319257576, 24640.2505548801, 30091.903392618457, 35097.79625210313, 16073.216821608972, 64508.71030163315, 41181.33777494021, 20787.899570963295, 71089.88651704876, 142901.30635275794]",0.10395817549039699,0.0226246924675834,"[0.09812490865701007, 0.09176855584922833, 0.0878594119261322, 0.07452980112333399, 0.15417131878655305, 0.11775318261338366, 0.11893235961921758, 0.12363082088023306, 0.11521990087150587, 0.11441012559758734, 0.13211263490527475, 0.08307939019070722, 0.11750654066781914, 0.10404479280797288, 0.10336949147282373, 0.12162485452418655, 0.14179875141023715, 0.0945600205171543, 0.09185690102335894, 0.10261518382103887, 0.08535279907724726, 0.07074881019548283, 0.060098060589797074, 0.13133659125106972, 0.11118738749230321, 0.11237661588055596, 0.0591550533623922, 0.1090835118476551, 0.0864793122602504]"
26.83,48.793103448275865,29.65682204141332,"[135, 79, 25, 47, 43, 56, 45, 82, 76, 82, 27, 23, 86, 33, 34, 56, 67, 84, 33, 48, 14, 23, 28, 15, 35, 17, 17, 20, 85]",177.0192065318294,59.01553167494799,"[299.66568955513674, 202.6456396123423, 147.78873961721732, 132.24708785011, 180.7447035269446, 151.4175938837778, 155.8820422312003, 274.0716277512093, 201.27763653945294, 213.74622875726652, 134.15014288328953, 106.19345462269615, 218.45471750154746, 171.4708116991648, 144.39474828170623, 284.1891314069705, 266.32830003315735, 277.4803156498076, 131.13972855811878, 162.57965120521695, 91.09719668050411, 108.91862819997019, 116.39205475550531, 113.75751497331329, 179.473644147805, 164.49523685370954, 94.76902573813355, 191.86940009835288, 216.91629680942586]",94417.22130524572,67760.57733499735,"[228350.79517056275, 108614.5487785973, 56017.83096132372, 50433.15749974786, 86317.65394452529, 63246.666282346596, 65206.150241448944, 231829.29864418265, 112563.30323842596, 118788.45878574924, 47430.19013244109, 32589.221728923116, 140039.05022457763, 72482.01727020607, 60172.66453930827, 231444.59089137742, 202246.49685139334, 232801.07764703422, 47858.691060516656, 74707.89210200962, 24677.921183385926, 32488.71667399895, 36540.15035533935, 23973.068979750977, 73652.97319509285, 41817.80612799837, 22698.14558837749, 76220.29624478886, 142890.58350869603]",0.10343466370913473,0.023115526283105644,"[0.09295102693310378, 0.08846951721390911, 0.08893818729918519, 0.07113546736776127, 0.15632344129910927, 0.11391372861081132, 0.11362808887878088, 0.12670941051674361, 0.11586704475662238, 0.11197489400965535, 0.13535102502689855, 0.08152825939400227, 0.12898581406945048, 0.10168224328434775, 0.09927809479262084, 0.1145619851885326, 0.13695549683424463, 0.09840981993588019, 0.10079458532440459, 0.09945453134323738, 0.08116331813880381, 0.07953663366527693, 0.05721592235502192, 0.1348747282961053, 0.11000691977175228, 0.10793531130470982, 0.059707368902174054, 0.11003099815071944, 0.08222138490104172]"
