t,inf-count-mean,inf-count-std,inf-count-list,radius-mean(um),radius-std(um),radius-list(um),area-mean(um2),area-std(um2),area-list(um2),radial-velocity-mean(um/min),radial-velocity-std(um/min),radial-velocity-list(um/min)
25.5,32.53125,21.86908906314145,"[70, 25, 14, 59, 50, 50, 27, 42, 15, 26, 105, 23, 10, 19, 14, 8, 25, 54, 37, 22, 26, 12, 26, 76, 37, 19, 30, 17, 15, 45, 27, 16]",126.07175332968968,64.04210081629067,"[163.34385006818331, 80.79171934001185, 65.49628297343196, 182.50096748032956, 138.00692415464206, 127.05899042547753, 96.09908799447592, 194.83869198522012, 86.19103194779669, 99.1963001919412, 192.73587312458227, 121.32733774394842, 45.84505167551268, 111.39005081293084, 73.78815537871982, 57.92066668636446, 146.40205607135385, 134.33162338859714, 119.20323248211282, 91.97578650845362, 292.67893935515735, 79.06151003278497, 96.08742887865972, 322.9293885461419, 128.75066737419104, 100.1207632611609, 113.09112942709713, 91.4875638477381, 81.56526736476252, 241.68550572613626, 104.42716921950836, 53.96709308264468]",47819.5328191263,47193.01936179395,"[75982.6775376338, 19306.476528845804, 12112.065703589624, 78471.02187275616, 48898.75583201655, 48912.57025280418, 26171.52434788135, 80889.0833125935, 15774.515811847275, 25652.092021738576, 112866.40624048837, 37690.28161251374, 5079.440697081496, 34384.52105917264, 13978.827325931188, 6953.48481906161, 39919.06356876535, 48017.10700125914, 36507.92596907319, 22875.887370002503, 149110.7028580143, 14835.046621543102, 24936.614417151734, 216137.46606667186, 49709.91745622091, 28035.297996811838, 36945.755155932085, 20567.77220391097, 17369.542776157276, 147655.4406368017, 26577.38002426596, 7900.385113503925]",0.055058327090511366,0.013579041863717108,"[0.05693935951776089, 0.04512910240823505, 0.05401683924680262, 0.07049786190519261, 0.05481225440998263, 0.05719809308153871, 0.04812119178628431, 0.08861768328050999, 0.06354244080706159, 0.09270926617297366, 0.058191645089514646, 0.08734413975818751, 0.05423513513319669, 0.04813060557944966, 0.03980960598931652, 0.041250930780435686, 0.06547187515667352, 0.04536649694511454, 0.04643263906816224, 0.05415909293576465, 0.0568074782640153, 0.04551018822483795, 0.039004868516150384, 0.038749691566636615, 0.058177768124235876, 0.04538617757186305, 0.05695138902734699, 0.04663912946080085, 0.04690125328179099, 0.04438705943312098, 0.06316602212362109, 0.04820918224978569]"
25.67,33.625,22.582822475672565,"[75, 26, 15, 65, 51, 51, 27, 44, 16, 26, 107, 24, 10, 20, 14, 8, 25, 54, 37, 24, 26, 14, 27, 77, 39, 19, 31, 17, 15, 47, 28, 17]",126.23925064271407,61.01211544338748,"[162.3107058356566, 83.90715427594395, 67.05361035731285, 191.5077690597179, 138.6579802479648, 127.50678944276432, 98.21378500529329, 196.6714386038884, 90.31179047624481, 99.9740235023232, 192.8958233570412, 118.05521901768827, 45.74224075793521, 112.98196479058032, 74.16822484009522, 57.61335562012666, 146.85570380414106, 135.02596876959694, 119.81292503629763, 92.76144081246508, 290.86707983547814, 85.26198426450156, 97.61056865272641, 300.55855991088436, 123.0763114409192, 100.16492256369001, 116.29729790828168, 92.05876458326763, 81.72331263073619, 233.63644975130552, 105.11354225540852, 61.25931315657379]",48959.498208290745,47566.366132157396,"[78054.60030335683, 19935.058131923695, 12502.197648489242, 86492.19377685053, 49550.36553879245, 49285.86485592795, 27121.354719197723, 83056.97490367871, 16914.371979169744, 26145.13261471355, 114055.46494305323, 39113.66298420032, 5030.730389822793, 35579.71950547369, 14191.603327151599, 6807.412441838047, 40215.58078770588, 48426.49393469461, 36928.474753002454, 23548.166567888824, 147189.66189561333, 17868.52750597648, 25960.80508288485, 217533.31643910246, 49952.99182901747, 28012.907244678103, 39990.28466258665, 20910.156966378945, 17480.69120355533, 152028.39224046507, 26844.5476380901, 9976.235850023366]",0.054770923700619575,0.014131585294933555,"[0.06077690165684191, 0.04850772398185396, 0.05289853738046767, 0.061988894355757454, 0.05518782266612647, 0.06497856880675008, 0.0499272943516742, 0.083590940213231, 0.06013997843321032, 0.08856652323987664, 0.05933959741013893, 0.09978391622774561, 0.035975017376513756, 0.05128644083228027, 0.04554063622598421, 0.061840676759337986, 0.05748001045821264, 0.047688457880018756, 0.046459510700249236, 0.05432357291900134, 0.05249369152432448, 0.0437604307979164, 0.03954589123781849, 0.041362536076245404, 0.05477229734135887, 0.043090518754290826, 0.058379727321876726, 0.03989895539413736, 0.03998470626251742, 0.0426917190292705, 0.06474810183162286, 0.045659960973174166]"
25.83,34.59375,23.53975275310723,"[75, 27, 16, 73, 51, 51, 27, 46, 16, 27, 112, 24, 10, 19, 15, 9, 25, 55, 37, 25, 26, 16, 29, 79, 41, 19, 32, 17, 15, 48, 28, 17]",128.95291632450798,62.563474203223315,"[162.6437899254189, 84.02480293974833, 91.7341319234423, 181.04647984420467, 139.29585444795143, 128.98040157935748, 98.38596595689278, 202.2877185994715, 90.21109879330197, 102.72505146048151, 203.72043534738043, 118.80695198218326, 45.40481197556439, 113.63497954645804, 80.14002495444618, 59.77184531847932, 147.52938875383614, 136.8555688691914, 115.36509959160011, 93.08448021720721, 292.1588346702298, 88.1094386848214, 106.05308123899566, 323.2950760067581, 122.7708240036271, 100.2072842064378, 122.37087450273027, 92.13966218658817, 81.89264417384521, 234.9593930906132, 105.61221070854455, 61.27511688444746]",50694.062647313716,48456.23342383643,"[78543.4282305251, 20281.54818211164, 21529.56023273693, 86105.17703478107, 51097.63827075415, 49632.66852614768, 27252.8218223714, 89931.32874506617, 16944.221468589167, 27174.83183753778, 121340.0657789232, 39527.554406902585, 4945.07106038881, 35667.663682506594, 16361.859576626364, 6969.308288676504, 40793.080499682444, 55346.300292859734, 37113.44660445937, 23682.410056959532, 148290.37664754415, 20274.80838036654, 27374.35216424245, 217851.12596623457, 50804.695544272814, 28089.59644298275, 42177.0685036789, 20736.958847524336, 17595.58121015132, 161482.0170391244, 27303.64446070732, 9989.794908602958]",0.05591297455610637,0.015390080822725308,"[0.06051119216012664, 0.04743244580452994, 0.04924870972459929, 0.05932737231707839, 0.052490973741927446, 0.06813335184202082, 0.04936705681840793, 0.0909886195112963, 0.05573592396634075, 0.08549541373478582, 0.05966746219196765, 0.0993716026772433, 0.03101563114788706, 0.08262192291471689, 0.04244763797576931, 0.06561191134662461, 0.05568372972737974, 0.048191748206120745, 0.04577865163201635, 0.0546352229977158, 0.047465194702465054, 0.057940833475354406, 0.03992179960430001, 0.04025525793967294, 0.06267846300827754, 0.04449695702225681, 0.06071845370122199, 0.038320950701066676, 0.044956998626168525, 0.052530806663437915, 0.05538260721921858, 0.04079028269340846]"
26.0,35.84375,24.005522718069315,"[77, 29, 17, 75, 52, 53, 29, 47, 17, 26, 113, 23, 10, 21, 16, 12, 25, 57, 40, 28, 26, 17, 29, 85, 42, 18, 32, 20, 16, 48, 29, 18]",132.90447101381662,61.96751932373489,"[162.45710993631383, 90.37596136343238, 100.94428497910472, 197.62550446677758, 139.73939286894645, 135.36481642386462, 100.01764926791867, 203.2460961113881, 88.9284915215325, 98.26492049277631, 190.37721258766442, 117.75360103779016, 44.573537922906084, 120.79967439463609, 79.44452439646258, 70.7425981505938, 148.01646184121938, 140.20109573230556, 124.56493644995983, 149.19211103149593, 292.6554856345248, 88.61940905168532, 106.07232362505945, 315.3456871334333, 122.78714790355139, 100.99963695220143, 122.42852587871754, 97.87039657845251, 82.61336753404416, 253.8220797264433, 105.74119636572179, 61.3578350812068]",53938.74346549956,50368.63484478747,"[80340.84124417328, 22055.33567367383, 22384.638479747926, 91344.96128402892, 51576.77301346569, 52875.4322530879, 29308.531875942383, 93158.72335473404, 17796.181495079643, 25779.00785467515, 123492.07417471027, 38423.56401263394, 5009.693053546267, 43012.8003646628, 16861.86724135654, 11692.126116073909, 40978.113556281336, 59087.261194387545, 40918.8170739259, 61006.515241277186, 148969.3012994399, 20467.786917747475, 27401.668045704682, 232781.9014323446, 50805.03811148987, 27078.68781908795, 42279.62273626831, 24903.63037157667, 18442.43623004187, 168795.5165167655, 27045.079160459896, 9965.863697594834]",0.05653739603431233,0.015940032071082647,"[0.05756303153095408, 0.048438762830643176, 0.052544154832176934, 0.05737973897954707, 0.04938825095255529, 0.06887400999189075, 0.05085796334569107, 0.09932106572422122, 0.05403080872597665, 0.08290927012354013, 0.05957253297768611, 0.10030915113777564, 0.03369932369335288, 0.08444379849831896, 0.04535816558638918, 0.0594854185986186, 0.05581354754888895, 0.05729349874438501, 0.0454894086853644, 0.05775589471244234, 0.048476255028013004, 0.07441475293420433, 0.03886123836535933, 0.04841941070641994, 0.05597491419216157, 0.04430621302268367, 0.04783980345958447, 0.03813972450136259, 0.043888299214278136, 0.05216875124307733, 0.05666427185736807, 0.03951524135306379]"
26.17,36.90625,24.663358449327212,"[77, 30, 16, 76, 52, 53, 31, 48, 18, 28, 115, 23, 10, 21, 16, 13, 25, 58, 42, 29, 26, 18, 31, 92, 45, 19, 33, 21, 16, 50, 31, 18]",131.9184601566297,58.84294971684414,"[167.10319792814823, 91.62014244465242, 71.18378519354727, 199.62431752455248, 139.87446705553631, 133.05386564209476, 107.78787139331472, 190.56532190231374, 86.16629924488191, 105.8389655215742, 191.29202067176996, 115.70253079149471, 44.87022432177911, 121.80482582052623, 83.33254155596524, 81.77160141916306, 148.32488421757523, 186.8052931006428, 126.3581221257301, 146.98919321715456, 159.06695312413066, 93.42390884379054, 104.97068949620729, 331.9564397784298, 138.8606516477269, 101.09842305015289, 124.08957819428298, 97.10627730701475, 82.90721751139594, 273.2444416087515, 113.12332430767586, 61.47334905017325]",53584.179689128054,49922.540424156534,"[81176.05423586277, 23873.28281044596, 13214.076625452559, 91659.5337032862, 51571.937420298425, 53455.241639371285, 31017.79484194979, 98662.72238174951, 17888.480838328473, 27676.42091210335, 124716.23919388947, 38910.998756197565, 5067.533029173062, 43993.02406890797, 17033.038820573434, 14908.301402911373, 40948.07053659815, 91550.0087274474, 44015.11321999861, 60500.12990210981, 55580.64271769865, 24232.44016896449, 29989.522593285266, 245556.8113811034, 53958.95384292943, 28614.170226426668, 44507.9520238299, 25144.69225751277, 18548.95064097217, 175382.40911598888, 31282.300994061072, 10056.901022670168]",0.05667461985962096,0.01468551684394925,"[0.053293410879572824, 0.06777543315538931, 0.04845046117086383, 0.058893442785921665, 0.05178434249450266, 0.06259553430640444, 0.04990464838270788, 0.09526318472187235, 0.051037105029752415, 0.07272669826250991, 0.05954892125866018, 0.09770299411353461, 0.03293994894075661, 0.06703346713566753, 0.056302909806449405, 0.07875228476400795, 0.056949676980677655, 0.06007724382044584, 0.04891792967534465, 0.07427186568065738, 0.04741872466353852, 0.061273286339937914, 0.03846767891125662, 0.04877768952350335, 0.04767357159849307, 0.04842061105608171, 0.05039504045738091, 0.035174953377034135, 0.04824803684554247, 0.049534737930849414, 0.05468560836996119, 0.039296393068592866]"
26.33,38.15625,25.084514404373586,"[80, 31, 16, 79, 52, 58, 32, 49, 19, 30, 117, 25, 10, 21, 16, 15, 26, 58, 44, 30, 27, 19, 32, 92, 45, 19, 34, 23, 16, 54, 33, 19]",141.6325772463026,86.53674951082655,"[167.5016336807754, 100.87733091526675, 68.28734616553953, 209.3232787992008, 143.16412929503022, 145.2022017690364, 108.66256950496421, 184.52038317354828, 86.27028930144293, 104.7181764274352, 191.99085880818424, 122.91404423975328, 44.540907862710874, 122.24821031065565, 84.62530838449052, 82.29610750153948, 142.25338405433268, 176.72271776068226, 130.8087961293414, 105.05723565609841, 292.4640724550934, 98.1857659079962, 109.72293052095307, 521.1308683473734, 138.85550271236838, 101.75118627243538, 128.51916635169948, 101.22891689414028, 83.0683361430466, 261.52518409524976, 108.76789184383289, 65.03774059746497]",57601.64738189688,56540.169510966894,"[81591.57485381197, 27534.795192766604, 12742.907537247449, 95808.69341920533, 51629.67020756996, 57550.4661578574, 31698.94551922668, 98901.30988258934, 17755.95947342437, 29168.829484784103, 125665.60505535407, 39651.953231805295, 4950.221650805685, 44400.540751290246, 17564.217732502486, 16201.53441014616, 44230.96655938584, 93142.39168300628, 45924.983841029214, 29346.08149958991, 149135.8054429319, 26469.165614994683, 31056.98240746993, 278128.0641879752, 53955.36883729591, 29024.237241236253, 45923.07940891911, 26997.249363335293, 18563.550305611207, 175844.0341417923, 31860.07331784103, 10833.457807899073]",0.05786458811090487,0.01479791454456852,"[0.05240474447055114, 0.07004424310903543, 0.0601974672146661, 0.056972655747717614, 0.05238734028319133, 0.0652709303233702, 0.05547086822401429, 0.09256024855522338, 0.04818923862529497, 0.06964041853701451, 0.05705215637452693, 0.09446035694503856, 0.032944121904052104, 0.06075970462673349, 0.05914940796283753, 0.09602064923263144, 0.056388059130365376, 0.05216286010841718, 0.05939569390974116, 0.07573633575420523, 0.048185275557543296, 0.052493990172347606, 0.04025128462152329, 0.06129989100422286, 0.044348270714704034, 0.04932173693983164, 0.04919030787992877, 0.04413931889632418, 0.0462356989572561, 0.06003648485794934, 0.04951766816625251, 0.039439390742444486]"
26.5,39.375,25.55796700481779,"[79, 35, 17, 83, 54, 61, 34, 48, 19, 31, 118, 25, 10, 21, 16, 15, 27, 57, 46, 31, 27, 19, 34, 96, 46, 19, 35, 25, 18, 58, 36, 20]",142.80555410584049,85.69311688296918,"[167.2650410505731, 106.513451151276, 71.9012725296218, 212.35954394575407, 143.51408650399227, 147.99547956617747, 112.67511007292727, 184.52236997433803, 92.85706629637158, 106.80508927315344, 201.27538846596423, 121.68715486582661, 44.55782219485218, 128.17350324746633, 85.21594559676109, 77.53166416020034, 146.7398561658323, 145.15990417099408, 128.0807972263667, 107.69305344513376, 293.2216983505555, 97.98845262282433, 124.70986669402367, 523.3794097799147, 139.1710228620688, 102.11065278352454, 130.74835009453895, 106.21345515415128, 89.21533632645215, 250.14100452629498, 113.37363361080459, 66.98124867815952]",57782.43430280049,55803.973237899794,"[80959.17095358367, 29219.692117038743, 13524.265782009308, 97500.43474206627, 54171.24089301931, 61102.776963450335, 32649.588843647398, 98432.54981110145, 17841.202482663644, 31043.72008414322, 129664.62070510986, 39546.00148228026, 4937.279502717455, 45294.80427794706, 17861.53477186965, 16157.323071135948, 45748.05783682248, 61003.53055489568, 46124.40436415967, 32372.932183193876, 149761.10431786304, 26449.86926030058, 35048.856380001096, 274092.19361463195, 54261.17080057711, 29231.575568408916, 46513.049803076196, 30933.61840824056, 21984.01174339739, 180313.73115234482, 33676.10514384427, 11617.480074074398]",0.057408069568583006,0.01302105061753357,"[0.04981521956198186, 0.06834139158796622, 0.06724678067654041, 0.05608229821137713, 0.05168995284786414, 0.06023452152591583, 0.05190342992596899, 0.08419374293343551, 0.05525768752435044, 0.07337627318723246, 0.0581065322923197, 0.09260311372937487, 0.032099593006482144, 0.06235825882718894, 0.057048459840110685, 0.08214500307303826, 0.058750014898993584, 0.05056579102904847, 0.05935637353362093, 0.0763517713276823, 0.04831733997044246, 0.05213106894404122, 0.04612720341896929, 0.06083071797519398, 0.04686998153144569, 0.05040105919249781, 0.046561437833090594, 0.050283299528300074, 0.045338572741257896, 0.05585684701525241, 0.04870076968920195, 0.03811371881447014]"
26.67,40.5,26.092886189101797,"[84, 35, 19, 84, 58, 59, 36, 48, 20, 33, 121, 26, 10, 21, 16, 16, 28, 58, 47, 33, 28, 22, 35, 99, 46, 19, 35, 27, 19, 58, 36, 20]",141.31347399046814,81.97234958602385,"[204.55350075489116, 108.50680948343457, 77.18414972111924, 201.66362440224376, 147.7307556000184, 143.64408087898846, 116.86775739321891, 195.74109867797242, 92.13006831579204, 108.18799365162238, 202.89482987325644, 123.63325157967984, 44.65393851801622, 128.8479762175088, 85.63627990861866, 83.79808499614774, 146.94224180715673, 153.98606607967392, 130.65471813916895, 108.6428221923995, 161.16766645959578, 103.57838547720877, 126.0517241705214, 522.5193951827231, 139.13591192105847, 101.07032856516241, 128.93302784553933, 105.36199829234434, 87.27600619501347, 260.027256173687, 113.6358947585649, 67.37352446263286]",57254.132684828604,54599.08514549431,"[122077.91263354727, 29283.833640425855, 15785.443509829573, 94746.48615509432, 59959.92234403284, 58658.27245029055, 36458.26473524241, 98142.92685961604, 19761.10918616526, 31505.866878433448, 132267.30264509385, 41145.40457973168, 4951.04764729995, 45760.58217827666, 17989.476825071764, 16893.096687311645, 46433.18820258164, 64258.25888567684, 46895.90334372809, 33124.52492557952, 57309.99267552645, 29639.749244204377, 39763.03461510915, 277403.79450612236, 54175.88060365515, 29420.99442083776, 46702.19143773437, 32038.6088526626, 22440.508743593116, 181466.84888305803, 33914.72643002182, 11757.09118896065]",0.0572380056777188,0.012088962074939072,"[0.049797753488358576, 0.06080295274794032, 0.06714694938391953, 0.050979423895867, 0.05017855775745358, 0.060785941834172144, 0.05154734851880523, 0.08272684435574205, 0.05273854089696357, 0.07184373560548794, 0.059207826758744884, 0.09334961463494065, 0.029782521432134307, 0.0612958403848088, 0.057325776793844395, 0.07829562771423644, 0.055804466518895444, 0.05058062236970562, 0.05959526031553024, 0.07184618417484404, 0.048907575577656216, 0.05212484344379827, 0.042340512581123334, 0.05783998565463037, 0.0510951631759405, 0.05110424091379995, 0.04585391830688175, 0.05941387550092682, 0.048359352121316576, 0.05568967716485877, 0.05577632631471445, 0.04747892134895963]"
26.83,41.65625,26.943919506766214,"[86, 35, 20, 89, 58, 61, 38, 50, 21, 33, 127, 26, 12, 23, 17, 17, 29, 62, 49, 31, 28, 22, 38, 98, 46, 19, 36, 28, 20, 60, 34, 20]",140.18117310577395,59.949790006005266,"[209.85630538806416, 109.2973675551743, 85.74256076984531, 206.33175428612378, 148.77001813516588, 163.41047927801404, 122.90170990778869, 196.7856329307033, 101.88866032631954, 107.30895643378423, 205.11678667673502, 123.66117231150658, 67.62702990316203, 133.02622375020903, 86.13994990603526, 83.84751530362105, 150.12207498983793, 164.47936632690664, 132.3730290552267, 108.6928319561234, 161.53879422137342, 103.44909080745168, 134.2232364143455, 364.4726372447817, 139.58935022995905, 101.39373370015132, 134.93253745100986, 105.56668921725979, 91.80162243315081, 260.02511488270983, 113.95577364616722, 67.46953394605875]",58233.19734173134,51074.904036535045,"[126798.67317545628, 29620.754813574702, 18064.13444308931, 102312.34245007174, 63056.98426347793, 65326.42451996932, 41242.85221159696, 99882.17989254695, 20097.528889362227, 31648.21468145007, 135050.6512382889, 41151.72752683424, 9117.306637335892, 49500.682366425026, 18132.191831202967, 17581.0259302843, 48813.56037226312, 67950.98206997506, 48939.995829214764, 32405.02887578434, 57880.2444056822, 29702.32916260641, 42947.158741147556, 246837.06646906244, 54581.09930452806, 29596.643730912896, 50582.397893937734, 32276.978712861255, 24666.22497591196, 181614.51676931803, 34272.830122749154, 11811.582628481767]",0.057355791507021664,0.012247078583178847,"[0.050562539756447034, 0.06396028653608879, 0.06633737592500003, 0.0545975574255824, 0.05718735148116354, 0.061851450731061186, 0.05705404252573039, 0.07894480586574075, 0.055179398165194335, 0.08494786065410029, 0.055628344837125275, 0.09138817216787436, 0.03034034368037266, 0.06129443136647524, 0.05589942197263278, 0.07349849760390985, 0.05373284762528372, 0.05467457117052403, 0.059368215479353906, 0.07002028835753445, 0.044313441764972636, 0.05742504410731136, 0.04063311652788013, 0.05635848922117244, 0.049470535125504554, 0.05107936945749873, 0.044587433178815014, 0.05594746883870387, 0.04505435864500603, 0.05107530507899634, 0.05585636579576384, 0.04711659715587338]"
27.0,42.3125,27.153610227501918,"[85, 36, 23, 89, 59, 63, 39, 52, 23, 34, 130, 25, 12, 23, 17, 18, 30, 61, 53, 31, 28, 22, 38, 99, 46, 20, 36, 28, 20, 59, 35, 20]",140.29752493285596,58.974863051996365,"[178.87402317018524, 109.84304887577511, 91.28124924805526, 199.55500949158272, 147.1900990053893, 163.17339278934793, 132.44762948005638, 187.8342820847735, 112.1885210366592, 109.49572630962261, 204.19622294789733, 122.25402526186934, 67.85649257448434, 134.2392422336423, 87.11325736277317, 85.7581889560656, 149.99102127710296, 161.46979218869572, 137.15615017583855, 109.29202585449026, 150.0183662645297, 103.95899166066516, 134.60131988828624, 364.53330946720524, 139.77195017818352, 104.96546484380755, 135.04943741955674, 106.54281948106956, 91.9267579985118, 280.26473250030347, 113.85044009017352, 72.82780773479105]",57868.04007963426,49718.71260625594,"[91969.44681368783, 29764.520890290732, 20868.27029742008, 103594.88564758646, 63139.87772790744, 67272.2593207117, 43745.304587928185, 99479.98255015949, 23405.32510646707, 32260.798297082307, 134130.9943610324, 39778.330004202064, 9081.389904797055, 50397.424025816115, 18557.44764283223, 18512.174706441012, 50188.74226582533, 68219.86111079216, 53233.20841884047, 32648.430825942523, 57926.22848613268, 30013.79114318052, 43277.294583008836, 246786.6202112403, 54925.92981059444, 31729.74953513135, 50812.24760067482, 32856.6510082191, 24794.49130772094, 182323.9490894339, 34150.45635482825, 11931.198912368274]",0.05777070366194308,0.011142441702506606,"[0.0489369190270818, 0.06617026614076675, 0.07142546536635938, 0.05279475672645238, 0.053950388804786684, 0.05854052363605613, 0.06947102144606157, 0.07246561204440258, 0.05171236248515333, 0.07584904259707433, 0.05636561969794509, 0.08736221274619471, 0.03548290433767216, 0.0779281484435492, 0.054730721129644555, 0.06471022271254406, 0.0513209517219176, 0.0598904601364477, 0.05808975749036395, 0.07272603934868152, 0.0439928137607029, 0.0551568439654264, 0.051723824245717843, 0.056055017117866514, 0.04909140665507104, 0.0510697605610891, 0.04427442652356322, 0.05309010298237038, 0.05076931339620324, 0.05050148740223911, 0.0555585098687168, 0.04745561466405709]"
27.17,43.78125,27.733448275066813,"[91, 37, 24, 91, 63, 65, 40, 52, 24, 36, 131, 25, 12, 24, 17, 20, 30, 65, 54, 32, 29, 23, 39, 100, 48, 22, 37, 31, 20, 63, 35, 21]",142.00179061325386,57.6438457539858,"[197.42637265744995, 106.57373179485177, 95.34465737698932, 202.1093519266856, 149.6766237070201, 158.65929073911846, 128.4762959741289, 188.76535547245538, 112.37593792681275, 106.65805204079282, 205.98172149211115, 118.84612091486962, 68.1174196472726, 136.7323200513351, 88.2751619636263, 86.254746024158, 142.62516679285534, 193.68648560149953, 137.27172441638137, 109.165979686856, 165.43071010971383, 108.95951997835009, 135.0934741694773, 332.32911266144094, 142.9900171836592, 104.82796424078178, 136.84281074151053, 114.1493704568056, 92.1008803210695, 293.75558211810625, 113.89801393221182, 70.65732750372608]",61894.92343430518,53364.9306529844,"[105843.72146997694, 30760.749513875526, 22397.81776133587, 109539.3068067467, 70355.89246404663, 68255.96888224671, 45681.79364135095, 100244.82147720052, 23493.1817780123, 33052.70912060197, 136098.41563919414, 39532.7572391701, 9132.742490588704, 51811.275199627686, 18943.19647969444, 20941.121731683434, 50759.01034529981, 104976.9862892883, 56617.8702842113, 33665.66870188386, 64155.81587832599, 31966.945039906797, 43679.054346137906, 249931.9281084988, 55386.17445091049, 31883.775711949926, 54025.30071851482, 35283.962738344235, 24936.745869003473, 210679.861080348, 34324.907213268016, 12278.071426521616]",0.056261611206619044,0.01139172744552179,"[0.04851461662346089, 0.07043646633016333, 0.06935057547672394, 0.05463824709487208, 0.04905425603433195, 0.05737880967160423, 0.06512758588079112, 0.07350354923587997, 0.05064372629712942, 0.07405927660583787, 0.05225044447153071, 0.08739695106536358, 0.03694246026292531, 0.07422862190178915, 0.05746512020990006, 0.06698484592559974, 0.053995607412616844, 0.05819381056776848, 0.050544398416185174, 0.06971472229350248, 0.04411038941237649, 0.05176964244364211, 0.05453377439593739, 0.04873385347508853, 0.0492718378158847, 0.047649324695405906, 0.041873963610151256, 0.047211938774509965, 0.04988217668962044, 0.05105641995085858, 0.05130867667802599, 0.042545468892332114]"
27.33,45.25,28.556678220124656,"[91, 38, 26, 91, 64, 70, 40, 52, 25, 40, 137, 25, 13, 24, 18, 20, 31, 69, 59, 33, 30, 23, 40, 103, 49, 22, 37, 31, 21, 64, 39, 23]",146.70319581176545,56.448049868919945,"[197.11593685445686, 108.9577659270645, 160.31309938124042, 202.49642350327593, 153.9786389071425, 160.85729898663357, 133.29125821369175, 194.78905869231187, 109.26501156462527, 111.14340687236367, 210.50974097120925, 118.83374537411548, 90.71452799208288, 137.48942097032065, 91.76087285114873, 86.75735893644384, 147.7287347628411, 198.76171344430543, 140.29000937615749, 111.73241102376532, 165.9321879160318, 109.8707512798439, 133.46317170798991, 333.4869462489502, 148.59129081791974, 104.90231241508201, 138.21982406754952, 114.60119533805288, 95.00654151710506, 294.3727709988223, 117.96947710475406, 71.29936195919689]",64456.99000529038,52935.91315703658,"[105445.5907365452, 32768.63825481414, 58348.98308168549, 109896.68546191567, 70978.16993884584, 72099.0190531169, 46067.28320396601, 102342.60566740009, 23673.517940573074, 36704.76325504579, 145502.28105830177, 39502.930975115, 14672.512472527484, 52126.55393724121, 20405.921875429372, 21296.025587416356, 54297.02467994675, 105648.29506522113, 58138.21853317092, 34419.359360867435, 64514.234959480564, 32543.87820214634, 45522.0912763441, 249142.76729915198, 57925.23213205512, 31921.001029476487, 54393.96499426765, 35481.46121003324, 25720.788821946524, 211911.35022253706, 36054.31252531609, 13158.217357391479]",0.05534552484082788,0.011462988180835455,"[0.04604478696320984, 0.0652554570342106, 0.052996110133405695, 0.05526752313803177, 0.04604850605350134, 0.05764398329964619, 0.06161970932324882, 0.0678185453971503, 0.04970350708022196, 0.07290914331350411, 0.055502253896234054, 0.08754144036021998, 0.04270198557710823, 0.0674704310688968, 0.05622799391143625, 0.0749629220217812, 0.052731978511855994, 0.0610828048381159, 0.05339416584797261, 0.07074677547594899, 0.04298891074318605, 0.06466094229226507, 0.04635374781838181, 0.04662481255990708, 0.04684794444744285, 0.046834908001522194, 0.04043833282437834, 0.05538817477391925, 0.047756432301475624, 0.05249007620061956, 0.050596265119946214, 0.03240622457774729]"
27.5,46.53125,28.854456104677734,"[92, 40, 26, 93, 66, 69, 41, 53, 28, 40, 141, 26, 14, 26, 20, 23, 32, 69, 60, 34, 32, 24, 41, 106, 49, 22, 40, 32, 22, 64, 41, 23]",147.60668153045336,53.694489235371904,"[197.88007202138297, 110.00353712995107, 161.38827418059344, 208.1033349774799, 156.87539929522305, 165.920741475122, 135.09963655620916, 203.60377123697572, 108.49133981704783, 112.10163487075013, 219.7720806142161, 119.72858018037431, 86.74152840668013, 134.28185725204375, 92.13328703448788, 90.32746086028769, 151.67429468239465, 198.69863251816778, 142.1476873278655, 114.00479680203352, 168.6881929561746, 109.96950343435533, 140.7550055407656, 314.517797516496, 148.51965054171256, 105.53209770236361, 143.80109976618505, 117.66558820485072, 95.20638558728562, 275.7012539281554, 121.8929454192552, 72.18634113762158]",65646.94417427621,53090.252843124406,"[106532.59330262073, 33381.66972666164, 59042.53889295605, 110407.8216578243, 72371.66691234848, 72184.25554466984, 47880.697022542954, 102388.61615724432, 24008.103031408456, 37366.34668462375, 148295.73283778565, 40497.36863599696, 14958.850454940795, 53051.87463153046, 21931.31585393367, 22934.269518482048, 56260.04541427627, 105515.71864239986, 59500.03946463598, 35753.3557928158, 68660.8324328869, 32768.193347912435, 45539.024268239285, 250716.54682498562, 57910.81463434046, 32339.179064353368, 58108.39002766461, 36997.37919363745, 25730.659709653784, 213564.47993914847, 40608.9723240033, 13494.861630315174]",0.05588117557702234,0.013050284435109995,"[0.04834661424191778, 0.06964432081962993, 0.05050837992590991, 0.055101928204522165, 0.0459136879528219, 0.05963320832543726, 0.05988028092810438, 0.06892414452462653, 0.0507563560413669, 0.09440089441751084, 0.055397391267441295, 0.08621774770204486, 0.04145477435347916, 0.06513699768175318, 0.05439976976913995, 0.07383303024265976, 0.05130826200393377, 0.06145357782585683, 0.05495938908678486, 0.07659423219555381, 0.04254091475504732, 0.058681952903369125, 0.046511459614599175, 0.045920043653361706, 0.04454664195961943, 0.04854273386529323, 0.038026917115676545, 0.05205737217469458, 0.045736893749952046, 0.05209339410161616, 0.05170369674001872, 0.037970610320971605]"
